id,random_forest_oof_predict
22197,5416923.58253
22198,10510775.5327
22199,10781513.5892
22200,9186838.65507
22201,9525384.86192
22202,6832864.8517
22203,8816742.95976
22204,6006008.27425
22205,3411794.19667
22206,6165881.00162
22207,13074039.1974
22209,4582754.74397
22210,8108720.41779
22211,10920604.2135
22212,7515510.40237
22213,7761527.74098
22214,5965815.49246
22215,5571207.21051
22216,4318714.20239
22217,11064456.9585
22218,3387325.34689
22219,13461932.9081
22220,2154478.94559
22221,6298738.90387
22222,7507703.4332
22223,6320832.62442
22224,7200447.64484
22225,6226659.05521
22226,5329700.04907
22227,5415213.81862
22228,8024184.73666
22229,5144241.11997
22230,4049235.22037
22231,6871832.31692
22232,6639382.84142
22233,5036693.42896
22234,7472865.41108
22235,10599743.506
22236,3493703.96584
22237,12652473.6773
22238,8450685.02697
22239,5935332.92367
22240,6376612.82072
22241,5578641.78767
22242,12970659.9748
22243,12060543.1638
22244,4273004.32683
22245,6541742.72283
22246,7115011.48068
22247,5934172.88179
22248,5427950.47484
22249,7661947.87213
22250,7377817.32851
22251,6054622.66796
22252,4255806.83907
22253,6648364.92081
22254,3148373.97004
22255,10910950.4655
22256,10642585.8441
22257,8814135.90089
22258,8773688.51619
22259,7407834.05947
22260,6755028.51779
22261,2701975.23656
22262,4648031.14156
22263,3378479.79471
22265,3600593.09228
22266,6388358.98468
22267,7795665.88053
22268,2367728.30434
22269,6385004.39633
22270,5770439.88068
22271,6803291.42893
22272,5603148.22643
22273,6455915.61126
22274,4999012.49102
22276,7860021.00079
22277,7312335.64379
22278,6608318.20161
22279,5805451.13332
22280,11732357.6564
22281,5973668.50106
22282,6084329.31539
22283,4268738.53487
22284,8003370.98918
22285,11035117.4753
22286,11424652.9383
22287,5685147.19653
22288,4341165.69844
22289,5134210.93479
22290,6505545.6689
22291,4615854.49917
22292,5652399.42008
22293,5850629.41334
22294,5273900.40608
22295,7209710.42093
22296,6923055.43462
22297,6455397.68621
22298,6938026.42748
22299,2054124.51021
22300,6428731.46325
22301,8756848.23391
22302,2102244.86967
22303,3950967.93698
22304,6369846.75573
22306,21693016.8115
22307,4110669.75281
22308,6104235.63657
22309,3805855.89284
22310,4272387.6933
22311,7031467.68006
22312,11553552.813
22313,3541363.85169
22314,5255068.07509
22316,6847551.7393
22317,10610018.2713
22318,5008448.96188
22319,2163626.03067
22320,5906446.55175
22321,11478188.8335
22322,8136157.70475
22323,12290222.6321
22324,4970128.00062
22325,3962070.07704
22326,12435315.9694
22327,7841673.66346
22328,4334681.80322
22329,8030352.63835
22330,5603148.22643
22332,7647157.81173
22333,8110430.67243
22334,5278022.13303
22335,7175935.44378
22336,6149284.64113
22337,14493170.9782
22338,26684302.506
22339,6511189.72412
22340,9131987.46102
22341,6750131.50059
22342,12017962.3269
22343,6804475.26156
22344,6244612.7316
22345,6023173.71546
22346,6565800.76305
22347,5139233.91604
22348,5765736.98646
22349,6533397.94957
22350,7918613.04024
22351,8534916.65563
22353,5757810.16173
22354,5269688.49223
22355,6702923.82991
22356,7494885.45265
22357,5234907.42329
22358,8753598.56246
22359,3377588.67639
22360,7704342.7469
22361,9626419.63448
22362,9238716.12129
22363,8555229.08666
22364,5795036.48704
22365,5054448.58629
22366,3412645.04064
22367,5918249.96376
22368,4260891.27491
22369,5984058.00462
22370,6087120.80231
22371,7923862.70497
22372,7537773.26418
22373,10781906.5625
22374,4911444.76301
22375,3376863.30224
22376,6885666.82352
22377,11743195.3839
22378,10343272.6771
22379,8365135.95804
22380,5931163.5082
22382,4187461.46048
22383,5509975.2017
22384,22773016.3635
22385,12873443.5041
22386,7717765.81514
22387,18405647.0868
22388,9227986.43555
22389,9750728.54803
22390,7356044.79253
22391,8275443.35186
22392,12768847.0174
22393,7662194.19896
22394,5894117.13393
22395,8794723.80574
22396,17218020.3833
22398,4985541.60517
22399,4828167.48586
22400,7696025.65514
22401,8916145.61456
22402,6283967.02711
22403,5365324.65325
22404,5172999.13784
22405,13376605.4627
22406,6251801.16727
22407,10663054.4969
22408,5779318.71392
22409,8147860.11584
22410,8650114.0388
22411,15868521.0282
22412,8367342.61647
22413,4442681.02091
22414,5243738.93639
22416,4969251.70222
22417,3572951.42922
22418,6411782.5564
22419,5869581.56448
22420,5706140.1949
22421,15369521.1431
22422,7643566.96146
22423,6033438.99697
22424,7770535.64714
22425,8160641.11766
22426,8034020.00991
22427,6395846.76062
22428,4694516.90758
22429,4591986.64462
22430,10249336.2703
22431,12617653.5485
22432,6578566.64449
22433,5819732.08042
22434,4505695.97516
22435,7419681.66698
22436,11099253.8843
22438,3572951.42922
22439,12505925.3756
22440,6140172.65807
22441,7480852.07998
22442,12786652.4844
22443,14600881.9957
22444,4131963.89517
22445,5737673.9302
22446,5844408.13371
22447,6455992.84133
22448,8259999.93424
22449,19333798.6596
22450,4121378.71886
22451,9166507.85991
22452,7584749.66468
22453,8684251.53366
22454,3338989.09977
22455,6447770.24848
22456,5845676.14822
22457,5121634.82847
22458,6207868.90524
22459,4197350.66061
22460,6381222.44559
22461,5958423.04762
22462,6220899.56678
22463,5912720.94645
22464,4925709.18525
22465,8698067.63294
22466,14513960.1148
22467,5361621.35166
22468,6166455.8204
22469,2156515.64028
22470,5503544.83784
22471,4932960.36897
22472,2111624.4415
22473,6543849.88125
22474,7811464.71942
22475,9494486.53128
22476,6149654.73083
22477,10910006.3919
22478,5343305.9548
22479,6255272.13961
22480,5452039.47831
22481,11777546.9388
22482,4068588.2373
22483,5078240.78101
22484,5621977.55165
22485,4058314.56404
22486,5707714.19521
22487,6067049.37145
22488,4253989.30074
22489,7032308.87641
22490,6941035.01855
22491,5457649.14717
22492,6628672.64077
22493,8449772.5833
22494,5426875.90434
22495,6418050.24851
22496,19460689.6816
22497,14769858.7206
22498,3186569.9616
22499,6607485.77368
22500,8381834.01627
22501,4876451.42464
22502,8890925.06733
22503,8489436.06471
22504,5831121.93867
22505,7355928.8896
22506,10907559.7413
22507,7567443.69362
22508,8636468.97088
22509,5874569.89465
22510,5790084.95954
22511,4308090.00524
22512,8257579.54535
22513,5106885.90493
22514,29525295.3525
22515,6190734.35787
22516,5066506.51931
22517,7699522.53929
22518,6883236.40715
22519,5691045.7151
22520,6052611.76343
22522,11394683.5421
22523,3990862.34104
22524,6069438.4985
22525,8025681.52293
22526,4950148.06905
22527,8700566.42064
22529,5658983.61125
22530,5902033.6728
22531,2701122.24072
22532,10258039.1336
22533,7591871.2301
22534,6469151.3527
22535,12763485.0801
22536,10847381.7138
22537,11184329.6923
22538,6507711.74201
22539,4344164.31504
22540,10426115.2288
22541,6016977.81062
22542,5626301.18569
22543,8164484.37406
22544,6230634.89844
22545,7027333.69711
22546,6837619.38697
22547,5974779.73301
22548,7992929.08295
22549,3339942.21883
22550,5964871.50228
22551,6547253.59179
22552,6388535.01118
22553,4552189.31259
22554,8563015.84255
22555,4802880.1862
22556,4059598.44706
22557,4537754.00613
22558,6594156.69731
22559,4633823.7719
22560,10161276.7272
22561,4949898.6472
22562,5440692.15183
22563,6919960.58752
22564,16019036.9647
22565,5287825.52662
22566,8283932.12689
22567,6184162.19176
22568,6883501.59205
22569,5111431.32291
22570,10516137.863
22571,6651231.07007
22572,4910276.66453
22573,6398816.66112
22574,4679692.93179
22575,6438463.4909
22576,5646013.35552
22577,7452813.64619
22578,7261292.28598
22579,3309950.85084
22580,11725565.8429
22581,5013637.30747
22582,10899276.3226
22584,5092346.56535
22585,7931814.51598
22586,11997828.1226
22587,16240748.3428
22588,12488912.6436
22589,12139202.4716
22590,7789459.13503
22591,5042147.24052
22592,5329529.15993
22593,6199822.4295
22594,3391479.31627
22595,3810112.46551
22596,11934300.1948
22597,9504778.59762
22598,6927292.16305
22599,3173371.28896
22600,6370706.48509
22601,14599577.1651
22602,3420942.09179
22603,6839908.06942
22604,6669059.89039
22605,6604843.63866
22606,8560631.57079
22607,8030486.93594
22608,8860090.16191
22609,6301734.91181
22610,11685674.4628
22611,5782341.72688
22612,7551604.82721
22613,5337479.27393
22614,6184390.47057
22615,10598721.0399
22616,8892872.0765
22618,6718084.5632
22619,9294373.47903
22620,7641946.42314
22621,20020081.2252
22622,11170468.0149
22623,5370511.82366
22624,6376052.69433
22625,5088640.48167
22626,9595158.26307
22627,10090046.0563
22628,10560371.6655
22629,5646003.57756
22630,8046328.54295
22631,9305642.57676
22632,15171287.5405
22633,6949368.56581
22634,8278837.73909
22635,7255686.44339
22636,6169335.74454
22637,5459243.71885
22638,5014679.17506
22639,5832455.23734
22640,7378487.74429
22641,13521955.3808
22642,4340287.43857
22643,2894447.83355
22644,8193271.84966
22645,7698163.58588
22646,5038397.83814
22647,11148942.3421
22648,5641291.27622
22649,6903355.18086
22650,4142308.64524
22651,6002920.47446
22652,4771756.4705
22653,6893893.64084
22654,5049491.38074
22655,4953772.70795
22656,12639268.3761
22657,7603124.81921
22658,10785142.9985
22660,13451808.8285
22661,7581658.025
22662,5140178.61444
22663,5714199.83841
22664,5891237.15849
22665,10816004.1836
22666,7441635.81618
22667,12015148.2444
22668,32446499.4616
22669,6105791.43107
22670,4846015.62388
22671,5415665.84043
22672,8157289.07639
22673,3963184.74445
22674,5495466.22702
22675,4162893.66694
22676,8448288.4952
22677,5942175.44256
22678,7453954.52343
22679,7450568.76617
22680,3999435.76927
22682,5496343.71418
22683,3856480.46272
22684,6189227.41212
22685,4133076.38492
22686,6340245.67454
22687,6047619.11386
22688,11564596.9984
22689,5891642.67434
22690,11089397.6099
22691,4332493.12646
22692,11323053.2791
22693,4841321.61482
22694,16620082.6727
22695,13993139.8171
22696,4655203.73236
22697,30960951.1011
22698,6898562.43036
22699,15866428.555
22700,4285637.16381
22701,4812859.74074
22702,5907220.00053
22703,7542643.11272
22704,6286752.1455
22705,5681699.35895
22706,7415888.92049
22707,6663021.51027
22708,5776037.66016
22709,5337739.11917
22710,4925240.12043
22711,4415051.06387
22712,5103887.2861
22713,6821796.02291
22714,5565759.99109
22715,6748023.29311
22716,5638140.79363
22717,8836720.59897
22719,11570924.343
22720,6163742.38775
22721,5774748.51871
22722,9512533.6775
22723,5963572.45282
22724,5883287.24895
22726,4495613.23402
22727,7551809.42362
22728,4874052.75532
22729,7736683.09179
22730,4408347.86488
22731,6076770.62124
22732,4294403.97574
22733,12945300.5313
22734,10757444.2956
22735,5767933.15697
22736,8260446.60704
22737,5326783.62625
22738,6440588.79081
22739,8724441.9998
22740,6447520.02756
22741,10367452.874
22743,7541282.51634
22744,4322844.08489
22745,5759640.76838
22746,8142024.68291
22747,6018068.06261
22748,6432025.79053
22749,4381851.21729
22750,8946339.81888
22751,4618595.04412
22752,4116645.14219
22753,5543117.25746
22755,16508812.2292
22756,5391442.074
22757,5015871.28338
22758,7181175.61617
22759,6919200.38707
22760,15143445.8441
22761,5367566.9997
22763,2619356.62954
22764,6406126.88699
22765,3422394.89685
22766,7529759.51046
22767,6462371.38057
22768,10929038.1442
22769,2866024.0867
22770,5735332.57077
22771,12932366.3239
22772,5652933.97288
22773,7458131.56962
22774,6780897.53174
22775,9554421.70488
22776,5505400.1541
22777,6355124.92457
22778,4230601.33126
22779,8266235.00839
22780,38669097.4695
22781,38798441.8902
22782,8832046.71355
22783,6622645.9023
22784,5008612.76683
22785,11612917.2073
22786,12218222.8331
22787,5075809.70678
22789,5315487.11736
22790,4372962.63061
22791,5952540.82756
22792,10620783.756
22793,5106752.48106
22794,4968452.78531
22795,4846015.62388
22796,7804615.84556
22797,6525460.16252
22799,11084823.8581
22800,4812078.29668
22801,8709835.89369
22802,12818892.1015
22803,11683743.3652
22805,6658821.38665
22806,6735334.40471
22807,9106884.49734
22808,20063901.2285
22809,4101346.98142
22810,10869263.0362
22812,4550846.32812
22813,8182988.13142
22814,5846139.18062
22815,6799733.81976
22816,6303776.70816
22817,5684929.07921
22818,2103466.08051
22820,5144513.23734
22821,11731587.538
22822,6322529.55682
22823,5964289.79587
22824,6544684.75755
22825,4952438.7029
22826,11478040.2099
22827,3918318.31764
22828,10647674.5894
22829,8342448.93792
22830,7052272.05335
22831,6492916.25891
22832,5463615.19922
22833,5498956.93776
22834,13949932.9442
22835,6819001.2089
22836,23883276.6216
22837,5365383.00463
22838,10360875.7982
22839,5153901.77531
22840,7733035.07795
22841,7963289.37085
22842,6239065.11183
22843,3604283.15512
22844,6037266.13798
22845,6503414.04563
22846,5545150.20203
22847,9924390.50835
22848,6758378.26114
22849,7373917.95142
22850,3484726.6364
22851,11468490.4982
22852,5967202.19008
22853,31356121.0725
22854,5947493.94418
22855,4661378.50315
22856,5018788.58793
22857,7113472.05877
22858,7522986.66824
22859,8105328.62363
22860,5061676.52231
22862,10302724.3806
22863,2699472.31543
22864,12305065.9406
22865,8776855.79285
22866,5519785.82701
22867,16506338.0869
22868,5894417.67399
22869,6412075.1612
22870,5526869.55462
22871,6824662.67972
22872,7971109.24235
22873,6068656.49376
22875,5610046.22029
22876,5221731.04629
22877,5368309.70213
22878,6946297.43638
22879,5837765.64904
22880,3161306.8827
22882,5304742.23332
22883,13098172.9765
22884,6954390.85934
22885,4809431.3605
22886,6152809.97465
22887,9223103.71574
22888,24756646.5823
22889,6020282.15809
22890,10458707.6797
22892,5907784.92325
22893,9703534.68806
22894,8297074.78395
22895,6672793.46763
22896,5189830.46722
22897,8222007.89688
22898,5745542.77627
22899,8185203.92435
22900,8091366.26705
22901,11225340.9501
22902,5820487.80672
22903,6022804.39685
22904,8553377.28388
22905,8613244.94944
22906,3377844.60899
22907,5402105.72481
22909,8851842.85172
22910,6671871.9098
22911,8390565.55917
22912,7864321.46821
22913,6915166.30743
22914,8832766.12543
22915,29760141.1377
22916,6879363.97501
22917,4207771.00228
22918,6391684.72957
22919,6872607.21094
22920,10816831.4457
22921,10582683.645
22922,4984996.38347
22923,5103879.93858
22924,10709357.914
22925,6914336.40702
22926,7986417.31188
22927,6909886.68085
22928,5699944.96026
22929,3415764.43629
22930,6876669.14902
22931,5899306.65547
22932,11211384.0403
22933,5256363.97305
22934,6093043.61672
22935,7558176.30571
22936,9437535.91972
22938,6410932.3424
22939,10892705.2258
22940,29780754.0545
22941,6073197.14706
22942,5640894.99908
22943,3415482.52748
22944,6426121.24534
22945,3483963.13988
22946,5880331.69308
22947,14182773.9582
22948,9030037.48424
22949,11095108.6483
22950,3927343.6483
22951,19791621.9788
22952,7887132.33435
22953,7630270.56329
22954,7613460.90689
22955,6750547.92848
22956,9157644.89345
22957,7553331.27048
22958,5257706.57942
22959,2779900.26087
22960,7994814.98587
22961,5420020.14752
22962,4938790.52491
22963,4972613.66858
22964,6400924.67151
22965,10817068.7517
22966,5634270.5203
22967,6079905.13297
22968,4818860.52765
22969,10961045.309
22970,5990298.84919
22971,4783790.76172
22972,7295038.81219
22973,3310047.15461
22974,8835873.48199
22975,6025038.36823
22976,7460779.69781
22977,7376343.84391
22979,6707467.38904
22980,7412184.1792
22981,6705234.75271
22982,3576729.8084
22983,3954760.41568
22984,7742767.93441
22985,7737225.15025
22986,7851922.03769
22987,4341549.46057
22988,16152780.6751
22989,6510820.25555
22990,5383923.46776
22991,6607438.99274
22992,11777515.8226
22993,5736871.33994
22994,5190670.10785
22995,3966752.78131
22996,7573584.66561
22997,5604539.84257
22998,19290547.2322
22999,6611307.58544
23000,4864699.05877
23001,5847958.50437
23002,8003305.41032
23003,7710127.14803
23004,6705124.76621
23005,6469237.55192
23006,6249921.78935
23007,5684929.07921
23008,6673641.07143
23009,10939586.876
23011,3960335.6026
23012,7655993.41725
23013,7490044.12166
23014,6153042.32665
23017,5556456.04017
23018,6732883.82884
23019,11712712.8613
23020,10713868.1106
23021,6509181.47229
23022,4849864.80895
23023,6353004.29621
23024,4949391.04801
23025,7336428.22847
23026,4680232.34362
23028,10713735.0123
23029,8439209.18959
23030,6849935.21594
23032,6521170.9832
23033,5885180.29328
23034,6813436.99419
23035,12076707.7349
23036,3490284.11788
23037,10772285.2199
23038,5280001.44662
23039,5144564.616
23040,12628113.0288
23041,5922815.66547
23042,7512420.15287
23043,9965863.7951
23044,11847846.7654
23045,9696802.05954
23046,6131233.01272
23047,15294223.1146
23048,6315760.89361
23049,4878517.70539
23050,4584770.25403
23052,10655133.1074
23053,5693282.99294
23054,16168180.6191
23055,10810443.8061
23056,5863592.35853
23057,23964658.907
23058,7252373.24628
23059,12026429.3009
23060,5245179.32544
23061,6394386.8295
23062,7991473.49831
23063,7685176.16162
23064,6269121.75903
23065,5325416.16778
23066,6204500.4683
23067,6490503.18901
23068,8737950.38505
23069,3656423.55389
23070,6428067.23406
23071,6865414.18096
23072,5366363.69548
23073,9223369.68924
23074,5820560.62921
23075,10758505.958
23076,5766400.49101
23077,13642939.2398
23078,5899494.74422
23079,5017425.51111
23080,7090082.98137
23081,3379244.96352
23082,9713512.01343
23083,8036448.56744
23085,5304742.23332
23086,4960620.2041
23087,5637831.87471
23088,5235910.89675
23089,12472397.0416
23090,13093363.073
23091,9593101.92502
23092,12633426.1442
23093,4819919.64373
23094,5689557.17701
23095,8621301.30453
23096,6916617.94351
23097,11198273.1669
23098,7455621.53301
23099,8342522.66851
23100,5427885.49631
23102,4974959.11063
23103,5396216.78989
23104,10567446.1044
23105,6901676.90411
23106,5188709.63286
23107,6681248.3366
23108,9175603.33966
23109,6903486.82498
23110,2173498.15651
23111,5954281.01294
23112,9294255.93262
23113,7193562.66
23114,6023788.26114
23115,11929990.5594
23117,5718213.4511
23118,6279246.42177
23119,6524953.07063
23120,9143437.9938
23121,6541330.32103
23122,6918073.8889
23123,4822797.96817
23124,6694714.09571
23125,6058583.97178
23126,7473117.02859
23128,6265571.88673
23129,11245727.1582
23130,8634718.69977
23131,3378493.9217
23132,5387606.47291
23133,5711722.95891
23134,4156560.99675
23135,7631636.25684
23136,10137387.8691
23137,6131918.33471
23138,16865333.8676
23139,6644734.61094
23140,6389046.79664
23141,5650465.88207
23142,4952056.75521
23143,6501042.71926
23144,2105845.76135
23145,4031512.91218
23146,5780879.48675
23147,5943923.21897
23148,8009643.1871
23149,3378493.9217
23150,5715577.90365
23151,5171152.9459
23152,5923680.98967
23153,7240397.64359
23154,6660024.60443
23155,6596313.11672
23156,11081332.205
23157,8392994.78097
23158,6242314.66957
23159,11665884.3087
23160,8609353.47522
23161,3413844.71086
23162,5572779.21441
23163,3379244.96352
23164,7527358.93942
23165,4637585.42841
23166,13527637.3219
23169,5440576.27496
23170,7494747.97747
23171,5498372.7712
23172,5494302.64802
23173,6531838.1859
23174,6578025.42237
23175,8519363.26418
23176,7243925.70869
23177,8862127.94678
23178,6035724.38026
23179,12834873.5855
23180,7836228.94346
23181,5555305.64269
23182,4964903.14943
23183,3388909.46538
23184,11221274.9426
23185,3472048.10026
23186,10929172.7657
23187,7561628.32907
23188,3849578.00396
23189,6807592.33369
23190,5630060.09753
23191,5716191.04983
23192,11384229.5445
23193,6851816.59454
23194,6957999.98447
23195,4409927.7356
23196,4488896.18547
23197,4250676.17765
23198,10438242.0402
23199,3850673.06581
23200,6300600.34862
23201,5279701.22443
23202,6410672.40031
23203,7899039.45555
23204,3415856.71317
23205,6499551.78686
23206,6652481.68861
23207,6629367.01996
23208,5938356.38221
23209,5673570.96363
23210,5047840.73703
23211,13137992.8717
23212,5636011.85514
23213,7578719.52284
23214,6701397.11367
23215,13803129.7542
23216,6114384.12726
23217,5470583.94597
23218,12934656.1938
23219,5456927.50348
23220,3380301.1718
23221,8197451.97095
23222,3380627.33847
23223,5876136.42801
23224,5223265.15149
23225,5459809.09379
23226,6011454.86372
23227,13579980.9931
23228,8824689.75001
23229,6532777.93183
23230,7385688.07188
23232,5415984.99892
23233,6439952.56292
23234,4561410.85454
23235,6940240.36625
23237,7807524.29585
23238,4438308.8079
23239,10052307.6473
23240,5212375.59724
23241,7466599.06892
23242,6475312.73305
23243,7441761.53523
23244,9189602.06158
23245,5164498.30312
23246,5739487.8172
23247,3432303.94372
23248,7603437.05509
23249,6393766.22167
23250,6445576.5518
23251,6717465.94715
23252,4348067.53648
23253,5076683.06706
23254,10343777.6562
23255,2128388.06872
23257,6612704.96472
23258,5426759.78573
23259,10718601.3564
23260,3859639.73487
23261,6303426.795
23263,6541916.29662
23265,3704486.16913
23266,4367093.06227
23267,5877465.25696
23268,6228438.00484
23269,4481698.34173
23270,6187344.8135
23271,3739038.46838
23272,4682073.50391
23273,5596265.9934
23274,5773803.74106
23275,6644233.91655
23276,6930512.77869
23277,6463196.95368
23278,8025623.06788
23279,6690400.72524
23280,8477608.98753
23281,7403253.6564
23282,2778584.99463
23283,8981991.45364
23284,6927708.27986
23285,7281804.2834
23286,7377008.20895
23287,6860179.28535
23288,10675681.4393
23289,8419400.64768
23290,9194573.90217
23291,6550112.4
23292,10960554.2572
23293,5792626.71609
23295,6647288.86485
23296,12654769.0154
23297,10715851.5652
23298,5413728.11584
23299,4880197.7888
23300,14092948.338
23301,5869165.74718
23302,8962355.10722
23303,12202590.1348
23304,9222993.87267
23305,6574269.98977
23306,5563144.00512
23307,10861131.2661
23308,4205328.65313
23309,5710880.61324
23310,5614884.7838
23311,14662865.2189
23312,5198782.0002
23313,8522769.28046
23314,5653296.04619
23315,5578395.27667
23316,3454592.98574
23317,5315549.56434
23318,10956941.2708
23319,6945164.16385
23320,16132350.1083
23321,6245599.67096
23322,6478210.81715
23323,3977657.49645
23324,5845200.77687
23325,5515273.16517
23326,3022786.30589
23327,2172585.54148
23328,3553768.64264
23329,8431309.45047
23330,5491690.65331
23331,5836759.26892
23332,3919066.3069
23333,4300129.59086
23334,7762921.58026
23335,5684929.07921
23336,6919721.15088
23337,7652080.22002
23338,3430691.6959
23339,4626938.85455
23340,4446670.77109
23342,5343131.28569
23343,6162384.16871
23344,7776995.21334
23345,6884565.02109
23346,4082549.81061
23347,5772675.37057
23348,10783391.1838
23349,4938259.33986
23350,5478976.20242
23351,9913418.887
23352,6604684.03495
23353,3385871.40264
23354,5276411.57528
23355,6141889.91807
23356,5597298.51329
23357,5622550.72336
23358,8816115.57415
23359,6543378.0277
23360,5365324.58159
23361,5484052.84662
23362,5688415.07604
23363,6216632.69604
23364,5306378.92914
23365,6074966.38013
23366,9664187.39561
23367,6065074.26937
23368,7791505.23678
23369,4079866.88554
23370,6452907.76413
23371,4536726.6672
23372,9182648.17213
23373,6601760.59192
23375,8029716.88169
23376,6437071.54283
23377,6147207.63096
23378,5593547.70853
23379,5496423.21825
23380,10537812.9481
23381,7661527.68222
23382,11409603.2229
23384,24325664.5941
23385,14310087.5262
23386,7807714.19051
23387,5399602.95024
23388,6014157.29202
23389,11788225.3629
23390,5846483.35782
23391,8276971.51815
23392,3493210.83291
23393,4236949.34909
23394,8147043.40376
23395,17523612.8322
23396,5523407.05264
23398,2725330.66209
23399,4306441.1593
23400,5883749.10464
23401,7792016.27646
23402,12978875.1528
23403,7587448.32229
23404,9168531.39232
23405,16632311.8807
23406,8086427.20655
23407,8232722.08905
23409,5850629.41334
23410,7741809.08987
23411,7766013.33372
23412,5415544.74798
23413,8045235.42115
23414,7680591.34996
23415,3380648.50919
23416,7486236.27691
23417,6723714.38292
23418,12568059.4494
23419,4613166.28908
23420,5863192.30695
23421,2158012.73043
23423,9100752.70724
23424,4774747.01624
23425,5539321.87485
23426,10351052.9189
23427,4997465.83908
23428,9112954.90422
23429,7431350.15814
23430,5890297.404
23431,4312599.07937
23432,10046990.1888
23433,25895563.6257
23434,4414657.82445
23435,6871293.67202
23437,4310812.2945
23438,5791694.8499
23439,4096247.61795
23440,8013336.38401
23441,17499627.7553
23443,7611746.12959
23444,2460081.24555
23445,6227473.18633
23446,6649833.90917
23447,6590312.1065
23448,5418930.96722
23449,6060173.38775
23450,3032954.20637
23451,11302579.6344
23452,4182103.3399
23453,3815774.12737
23454,3738981.55164
23455,6888046.71113
23456,10727287.7941
23457,6676436.89939
23458,10608952.5457
23460,6115905.51606
23461,6922118.62597
23462,6106628.02064
23463,5896120.38349
23464,6472392.55588
23465,5418266.01123
23466,7235059.24626
23467,2103840.63432
23468,8773866.66888
23469,7140075.86343
23470,3572829.30457
23471,4511055.30757
23472,9095806.88624
23473,7552270.40805
23474,5943969.45431
23475,5427790.15388
23476,6528809.65861
23477,3789175.70475
23478,6892437.04722
23479,8950834.30138
23480,7386380.30961
23481,4860629.63864
23482,6051056.38243
23483,6627271.18787
23484,6924512.55754
23485,4849752.88606
23486,6026001.81174
23487,5763488.42441
23488,8375500.9326
23489,5869306.58766
23490,3978769.13344
23491,6375598.46835
23492,4812859.74074
23493,8304582.79906
23494,5587676.18199
23495,7018598.43861
23496,8271412.8702
23497,7459772.37521
23498,10416744.281
23499,4776955.03575
23500,4677242.04161
23501,5432932.48639
23502,6464336.86427
23503,11057525.8628
23504,4185446.5238
23506,5157787.0712
23507,6554675.51505
23508,6079905.13297
23509,8173933.90175
23510,8449772.5833
23511,5035912.56048
23512,5191374.88378
23513,16132756.7409
23514,5907393.36797
23515,6150186.76446
23516,10556825.353
23517,6509732.13717
23518,7191834.62861
23519,3778550.05673
23520,5796314.39433
23521,8506283.83223
23522,5684929.07921
23523,6278498.29065
23524,4322196.07091
23525,11237430.379
23526,5621148.15914
23527,6320721.46529
23528,4591474.62567
23529,3799118.10838
23530,5403829.13738
23531,9943133.78389
23532,8166039.01119
23533,4046176.62204
23534,5265832.82532
23535,3380648.50919
23536,8838077.73158
23537,7552885.81742
23538,6890384.45577
23539,15520280.0234
23540,3436531.96459
23541,5299791.80921
23542,11380916.4798
23543,8094916.2176
23544,5887584.21503
23545,5241881.84289
23546,8127214.7413
23547,8476796.73529
23548,6431005.23995
23549,3172793.52334
23550,6273675.75201
23551,4645586.88282
23552,4956815.83927
23553,14689784.1069
23554,5897728.5152
23555,4897718.66328
23556,5772751.87728
23557,5822065.4022
23558,5065408.21821
23559,6403366.25867
23560,5191212.31621
23561,19406980.1537
23562,6145860.87371
23563,3503456.30956
23564,6990349.06387
23565,4313683.30147
23566,7878064.96967
23567,6868750.35369
23568,6895206.21664
23569,7996426.8928
23570,5154790.19387
23571,3824940.84855
23572,7780296.35219
23573,4371258.0173
23574,6185441.66859
23575,4210557.39046
23577,5410877.81522
23578,2710581.24889
23579,6273858.0993
23580,5600427.26496
23581,8630431.50673
23582,8173933.90175
23583,15761876.0329
23584,4956755.29234
23585,6500028.99949
23586,4961224.05038
23587,9973313.09007
23588,4116386.52728
23589,5030485.70408
23590,3747111.76488
23591,5402965.68227
23592,4075922.30813
23593,3380648.50919
23594,4885110.93495
23595,6824868.00535
23596,6056254.46181
23597,2090183.47654
23598,6514233.62233
23599,7904349.54036
23600,4749052.40563
23601,6435632.54488
23602,6390556.48192
23603,7220470.29416
23604,8142384.4061
23605,17636656.2519
23606,4939752.24044
23607,5414645.64952
23608,8403507.65087
23609,16302362.7464
23610,7801376.89867
23612,7438564.62495
23613,7689053.9287
23614,5967118.58774
23615,8811757.92919
23616,9557242.00223
23618,11488371.0444
23619,4231843.98873
23620,8742165.49092
23621,7600530.37425
23622,8072530.29716
23623,4733121.74936
23624,4991207.36473
23625,9231697.79921
23626,28082019.9907
23627,5694792.13337
23628,4989549.67646
23629,4321737.65673
23630,10807626.5899
23631,5301274.58997
23632,9108948.09098
23633,14167454.429
23634,4793868.0809
23635,4793868.0809
23636,3454291.6856
23637,5029154.27898
23639,6127351.86744
23640,12943904.1091
23641,3978437.42839
23642,4658263.01296
23643,6233602.86748
23644,6944252.07057
23645,5099596.67288
23646,6571465.12456
23647,9844380.62321
23648,3020915.46303
23649,6849295.62553
23650,6063955.38911
23651,8370962.07734
23652,6529047.37732
23654,8272649.53497
23655,5849773.5109
23656,6502479.42719
23657,3504776.78726
23658,5942816.9751
23659,6934541.9302
23660,4222618.62782
23661,3503661.65289
23662,4363899.62385
23663,5871998.27195
23665,5239734.06763
