extratrees_oof_predict,id
8258596.45613,26381
4802704.83243,26382
4775592.70212,26383
7758926.43069,26384
8361216.69021,26385
6570538.8296,26386
8413475.86885,26388
5774722.6921,26390
5794072.97446,26391
10279318.2077,26393
7797424.55746,26394
6196770.05295,26395
5987422.13019,26396
8196943.34029,26397
6778222.42894,26398
9265735.45088,26399
5981197.08444,26400
7683260.50238,26401
5045837.00843,26402
5826218.88511,26403
3842327.32035,26404
4570639.62122,26405
4031097.31552,26406
8476998.38447,26407
6997682.84269,26408
10646534.158,26409
5578314.16761,26410
3940398.96805,26411
4797665.46664,26412
5725106.67865,26413
5974292.40845,26414
5743645.2966,26415
7271867.64902,26416
5532946.13424,26417
4822578.55542,26418
4718950.89683,26419
9872064.03656,26420
4982898.63623,26421
6113636.53104,26422
8494480.83721,26423
3976775.67114,26424
5741351.33664,26425
5717355.29517,26426
6186978.07671,26427
3672462.7366,26428
10015364.9399,26430
8292791.46262,26431
5763923.99838,26432
4434898.90486,26433
8405653.98304,26434
6036498.56499,26435
4260712.96343,26436
5745089.43762,26437
8392953.78964,26438
10491483.7414,26439
6247217.53572,26440
6629030.58289,26441
5023024.99273,26442
7156271.82578,26443
6383808.07602,26444
6743140.30403,26445
4176717.05509,26446
6385198.47761,26447
8053743.36706,26448
5344964.62341,26449
5698675.38817,26450
5751029.43847,26451
7947232.16767,26452
5513867.25287,26453
3124077.55416,26454
5581268.78,26455
3628624.03114,26456
5697217.04472,26457
6204047.478,26458
8230930.48702,26459
10949342.7022,26460
6287943.08086,26461
26589176.7877,26462
5507119.93444,26463
5599714.44335,26464
8206301.43218,26465
18289384.6369,26466
6584376.98309,26467
5364440.16855,26468
4255524.1229,26469
6122772.37449,26470
4799366.89077,26471
9296122.82576,26472
4529713.6877,26473
7971584.61974,26474
6020103.62163,26475
5639458.39578,26476
7074969.48637,26477
5208918.96152,26478
28553544.9987,26479
4503946.86187,26480
7264897.7022,26481
10762387.9638,26482
5493921.23476,26483
5817813.09684,26484
6208459.80466,26485
6801513.53814,26486
9106348.13753,26487
5134866.71007,26488
5993186.39657,26489
23982802.354,26490
4131903.85966,26491
4111562.69335,26492
9175532.47844,26493
5345884.45919,26494
5937663.17459,26495
5083379.10371,26496
8656185.04512,26497
2227669.73796,26498
14101912.7521,26499
6000462.28107,26500
4979915.10901,26501
5775523.21205,26502
5656484.65185,26503
9377109.41178,26505
6008017.04484,26506
5576940.59752,26507
5554036.0084,26508
7292920.30047,26509
6292505.06812,26510
11072915.0772,26511
6538853.73016,26512
5079305.56538,26513
5805210.29208,26514
5689157.50221,26516
4595371.71993,26517
5096296.19662,26518
12918293.5564,26519
5375147.66146,26520
6682786.84744,26521
3930023.62553,26522
6290614.03851,26523
11339285.4948,26524
8352609.78462,26525
16310355.3489,26526
9745123.03219,26527
5773302.16607,26528
6385009.2602,26529
4511534.81486,26530
8064563.41472,26531
5947117.2304,26532
14026351.2545,26533
3788885.78839,26534
4231780.29736,26535
4507657.96984,26536
6125987.71771,26537
8292445.23316,26538
10496354.8878,26539
7907236.79971,26540
2516945.73896,26541
5672018.06426,26542
5268565.26568,26543
8463209.94997,26544
6365461.93965,26545
5738247.57761,26546
5815924.29149,26547
6046381.68759,26548
5568407.86867,26550
4851473.37053,26551
4779161.86984,26552
6645458.31812,26553
14611539.2724,26554
8336006.60062,26555
5808660.04169,26556
7726160.96714,26557
10743437.6583,26558
8214795.45432,26559
6869203.35112,26560
9096153.61006,26561
7572001.48578,26562
5655895.68347,26563
6874391.27798,26564
5763718.44823,26565
8191578.92623,26566
3574365.26519,26567
15258736.2652,26568
4810328.76558,26569
14433890.3961,26570
7379114.34207,26571
3387191.01389,26572
6352341.10422,26573
6671907.60409,26574
5785906.01234,26575
3761945.24013,26576
6275412.47263,26577
5993631.38917,26578
7842665.45473,26579
3769867.55193,26580
2263623.51937,26581
5018457.76014,26582
6321212.37872,26583
7682604.0761,26584
6136945.38965,26586
10634300.5163,26587
7728422.35728,26588
6140957.24863,26589
9677277.34178,26590
7909197.47246,26592
4783922.4913,26593
10397883.6856,26594
3695162.77608,26595
10886027.4828,26596
5793461.10376,26597
6359246.86874,26598
10921379.5824,26599
7136892.70371,26600
6476683.44469,26601
13096965.3811,26602
6220230.02757,26603
8837265.60994,26604
5188383.6777,26605
6242844.3961,26606
4123713.52704,26607
5663877.81851,26608
3712028.58945,26609
5593351.93282,26610
3549862.90361,26611
2985142.60982,26612
5923734.93664,26614
9674630.98161,26615
4195371.20582,26616
4150674.68611,26617
9960352.0369,26618
14550834.6179,26619
10255479.9766,26620
8520554.64815,26621
10865750.1435,26622
5908514.04242,26623
8128372.38531,26624
8693324.94821,26625
6709974.30026,26626
5474808.99118,26627
8601741.80119,26628
3892934.45855,26629
3620458.90292,26630
2252939.67239,26631
5385201.57963,26632
4422867.8157,26633
6153878.70336,26634
5247903.47591,26635
8757918.57978,26636
5908773.31399,26637
6166431.91393,26638
5188932.07503,26639
4078512.88639,26640
38964502.4912,26641
8475857.28638,26642
8154565.07869,26643
6051380.09544,26644
5671238.41271,26645
5619992.70963,26646
6188591.44615,26647
5605120.87252,26648
5305005.20837,26649
5385959.13751,26651
5063832.04176,26652
9647460.86851,26653
6391673.89021,26654
8976182.40354,26655
8138940.83742,26656
12846995.8939,26657
39303484.6589,26658
6069900.77894,26659
14861921.8451,26661
4800771.44891,26662
5688601.7408,26663
4097320.49674,26665
8267176.14257,26666
10586313.4665,26667
24918847.7149,26668
21078330.8786,26669
6887081.48889,26670
6174806.02402,26671
7864232.49354,26672
6502073.49857,26674
5680113.41324,26675
10165416.0524,26676
4663928.63697,26677
6155587.13713,26678
6135788.86435,26679
5132162.89225,26680
5057844.4673,26681
5740941.24508,26682
5167954.05644,26683
7506753.65149,26684
8609491.41484,26685
5824394.16477,26686
4823848.29889,26687
8180922.95011,26688
6599716.74605,26689
3657404.95512,26690
3756750.02131,26691
5844648.24922,26692
9445287.72921,26693
6217372.15475,26694
4306015.97592,26695
4949475.38357,26696
8743489.08364,26697
4319803.82963,26698
8253512.87495,26699
4575850.71893,26700
7255543.25063,26701
12063544.8771,26702
5118394.36127,26703
4853998.73504,26704
28722291.241,26705
6250341.54286,26706
5704623.35519,26707
5079446.2494,26708
6644085.89342,26709
3394005.44743,26711
5773185.81903,26712
6183438.25661,26713
5651980.26424,26714
8611908.1898,26716
6229547.29076,26717
5186907.90492,26718
6183596.77224,26720
6361120.6369,26721
6661796.75626,26722
6098004.56169,26723
10421166.2661,26724
8400365.35426,26725
5036725.61624,26726
5101125.18706,26727
8420486.43044,26728
8273921.99127,26729
6254412.38763,26730
6261157.21502,26731
15404175.5948,26732
6389042.20029,26733
6033542.95166,26734
6379425.16858,26735
5987780.21411,26736
6644764.30973,26737
5099866.65038,26738
6491898.47714,26739
10244263.8913,26740
8572332.64757,26741
7551848.21175,26742
6901845.80907,26743
3815240.50602,26744
7867974.69854,26745
11734430.4223,26746
4795434.00761,26747
5979608.92464,26748
6792341.0739,26749
6043752.27168,26750
10487308.5866,26751
6150164.66094,26752
8196721.19574,26753
9815467.71821,26755
7510051.44313,26756
5081846.54055,26757
11648607.6997,26758
9294064.1489,26759
7514464.27346,26760
6729534.74406,26761
4936733.3846,26762
5137137.04359,26763
4845985.09164,26764
11934244.6031,26765
15894232.2327,26766
6057436.1071,26767
10079990.5418,26768
7294350.05557,26769
5597336.27215,26770
4496928.43224,26771
10730573.4183,26772
6401037.57732,26773
5764948.35948,26774
6184502.66986,26775
5473265.03904,26776
4915749.47802,26777
4786845.95014,26778
6014923.79389,26779
10284857.4882,26780
11500695.7666,26781
6236796.91306,26783
7778755.24873,26784
18275876.9309,26785
19532879.2594,26786
10901133.394,26787
6324578.10567,26788
6246780.1237,26789
7967428.04559,26790
3702456.45128,26791
5465233.55202,26792
7009788.28274,26793
12322043.3862,26794
6120184.26124,26795
6237849.75835,26796
7929731.93508,26797
12623968.0028,26798
5854978.45951,26799
5234363.28698,26800
7778195.2147,26801
6130267.07164,26802
7278524.73655,26803
5186028.76145,26804
3788885.78839,26805
6552060.87014,26807
5339696.37968,26808
7944156.51222,26809
3939552.39106,26811
5063201.75289,26812
5242559.2685,26813
5704010.16673,26814
7428807.59923,26815
8400813.52362,26816
5355324.69988,26817
4801939.45309,26818
5755778.4443,26819
3787852.13929,26820
6068384.25414,26822
7045218.33217,26823
6757615.0786,26824
6528564.88227,26825
3476213.39775,26826
6039709.72394,26827
12005976.3644,26828
9855772.15426,26829
7345688.7898,26830
6057935.30592,26831
4663925.13314,26832
5977803.86661,26833
12938939.638,26834
5018025.23798,26835
4001019.92567,26836
5793854.65279,26837
6614166.01611,26838
8240673.31254,26839
8206701.82399,26840
7395729.50137,26841
5743422.7287,26842
6364048.86172,26843
5357889.46117,26844
9674630.98161,26845
7631877.18,26846
5011554.25148,26847
8326299.42465,26848
10516067.1483,26849
10146014.8102,26850
7616600.7575,26851
6146751.9022,26852
5428082.4587,26853
5803035.87347,26854
8112311.52227,26855
7371377.14696,26856
15546610.6543,26857
5490273.18695,26858
5190367.1776,26859
8132111.60509,26860
4649650.23763,26861
12184981.1588,26862
5815881.63615,26863
2228319.75271,26864
10510262.3587,26865
6098811.5501,26866
5938316.05584,26867
20798268.9661,26868
11869390.105,26869
10931155.2833,26870
11109680.8988,26871
5580663.96427,26872
6786382.49246,26874
5185343.55582,26875
5670548.08588,26876
4458886.31849,26877
8072618.52841,26878
4778003.7391,26879
5871255.32757,26880
5272896.48302,26881
13962511.4274,26882
2126364.25091,26883
5784790.40709,26884
21167474.4534,26885
7866977.39262,26886
4605927.42675,26887
5888895.60066,26889
5494740.50238,26890
6563282.83042,26891
14417832.4578,26892
9094298.39353,26893
5931533.22788,26894
9960121.83086,26895
6217603.65983,26896
3661990.46389,26897
11096577.3641,26898
7804361.9001,26899
8366228.57948,26900
5156081.26629,26901
5725552.47334,26902
6473267.14867,26903
6300191.09095,26904
5124330.43626,26905
4847506.25856,26906
36095899.5814,26907
13663130.7732,26908
4480791.10231,26909
5541601.65827,26911
5122188.21303,26912
6093710.95327,26913
9263201.45462,26914
5768816.70585,26915
8478363.69519,26916
6493379.3058,26917
4547377.42727,26918
6081713.85954,26919
23748100.8308,26920
4831414.1913,26922
5717186.94302,26923
5933035.67478,26924
5703245.33342,26925
6287361.68595,26926
3935901.75586,26927
12347232.1235,26929
6351027.36419,26930
6219332.27022,26931
4838696.60192,26932
9929065.58696,26933
6143362.91723,26934
7927506.56482,26935
10848614.8187,26936
7430567.94743,26937
10412889.6145,26938
15945218.4037,26939
7615372.78198,26940
5242528.35328,26941
5849909.02884,26942
4822171.02658,26943
11120988.5119,26944
4793483.91559,26945
5720847.97489,26946
6010169.51648,26947
22361518.1738,26948
6261508.67105,26949
5552542.52297,26950
4122177.07252,26951
5040205.31239,26952
6192679.57529,26954
5488947.38718,26955
4475455.85664,26956
6378970.55058,26957
4313726.00185,26958
4810895.7073,26960
7285549.87896,26961
5836370.62715,26962
6500675.96934,26963
6045524.90604,26964
9215383.83317,26965
8389571.24495,26966
5719032.25379,26967
6421956.548,26968
7396760.15505,26969
4939260.71226,26970
5743098.15394,26971
8547727.96043,26972
7473353.83099,26973
6363673.51343,26974
6719672.79571,26975
6176134.56036,26976
6351285.29625,26977
3821415.41291,26978
6784818.83799,26979
5069755.54717,26980
7835814.57614,26981
10021259.7435,26982
7567110.19893,26983
3218712.98797,26985
5126385.97209,26986
10820008.7059,26987
5406770.10693,26988
9742957.04548,26989
10919083.9765,26990
8285210.8829,26991
5686131.23294,26992
8540153.32741,26993
6879371.98403,26994
5932425.87937,26995
7422772.86009,26996
6242844.3961,26997
7547457.61692,26998
5995923.38595,26999
10499896.0464,27000
6102227.08432,27001
5138100.04409,27002
12650181.1377,27003
5900798.7793,27005
9478950.95177,27006
6896271.60946,27007
5843488.36465,27008
4640111.97015,27009
10678180.6907,27010
5151294.56958,27011
5678753.76355,27012
5246753.76916,27013
5585964.29234,27014
5511639.8817,27015
8435088.43269,27016
11962725.1628,27017
6024908.93339,27018
5886069.72818,27019
4816681.11142,27020
11682635.3525,27021
5974659.77852,27022
4785295.98821,27023
5713776.485,27024
6251982.90542,27025
6499597.00189,27026
5297111.83598,27027
9113078.66344,27028
5840288.18461,27029
3646206.04123,27030
7705858.92548,27031
5669494.70717,27032
4622472.66325,27033
5781447.88283,27034
4324531.51519,27035
6005989.71587,27036
5929173.62744,27037
6364287.4496,27038
6099107.56995,27039
10232458.291,27040
2163336.84825,27042
7729211.41882,27044
3475481.383,27045
6382584.29655,27046
6482801.71117,27047
5057590.05525,27048
6321131.25787,27050
5858395.65288,27051
10569728.6625,27052
5042383.99046,27053
4847111.95556,27054
5595466.28686,27055
3981382.08325,27056
4621348.98077,27057
6704503.1902,27058
6727891.44707,27060
8255454.43871,27061
6518505.85652,27062
6630227.44748,27063
6364596.98652,27064
6169640.60624,27065
5481408.82239,27066
2207220.11334,27067
9545062.63328,27068
5569935.69927,27069
4915582.73902,27070
4786845.95014,27071
6278133.92139,27073
5731984.43515,27074
10545742.6943,27075
5793461.10376,27076
12573625.1229,27077
10168531.3012,27078
6195228.46247,27079
7602317.41212,27080
10815144.5958,27081
11809046.0297,27082
5842589.72148,27083
7364651.66307,27084
6223392.59006,27085
6624688.03531,27086
6458133.10258,27087
4828778.20162,27088
4649650.23763,27089
3048497.56394,27090
3603531.1923,27091
8504071.46845,27092
5331787.11119,27093
5055000.36735,27094
6836622.41067,27095
8451381.28592,27096
8276979.55912,27097
7553684.2813,27098
8052529.41673,27099
4812308.93988,27100
5039090.35588,27102
4470730.86046,27104
6766039.2156,27105
6348938.97516,27106
5581873.08806,27107
10377089.8371,27108
13179506.13,27109
6037815.80341,27111
4653378.29455,27112
9806701.30772,27113
5605903.24792,27114
4309151.24303,27115
10145931.0852,27116
6772091.0656,27117
2236492.82093,27118
4649650.23763,27119
14657389.7089,27121
6118563.95974,27122
5514637.61751,27123
11935005.4202,27124
9397289.38467,27125
5790718.4434,27126
6000067.86229,27127
6258187.29973,27128
5310370.69212,27129
6583181.70128,27130
5933101.00458,27132
5632461.5541,27133
31881735.0668,27134
8172233.80439,27135
4776622.14196,27136
4510357.87641,27138
6732384.70874,27139
5696050.74385,27140
4044553.90547,27141
5296296.98174,27142
4378995.35897,27143
5698557.12707,27144
7498119.33633,27145
6385979.98933,27147
7425548.73057,27148
35314821.7365,27149
10421419.6855,27150
5926017.19286,27151
5625826.97799,27152
4792047.37125,27153
10350391.8349,27154
4091981.95982,27155
11559007.0597,27156
9870078.01039,27158
5853143.44512,27159
5699410.08954,27160
8211460.75426,27161
5414036.19537,27162
5868785.46686,27163
5832535.03912,27164
5071072.13224,27165
3967629.49606,27166
8692995.07499,27167
9386273.63072,27168
5204135.37068,27169
5835226.51322,27170
10597000.4149,27171
6449478.02534,27172
4930172.72417,27173
7085221.99805,27174
6123791.82086,27175
3603531.1923,27176
13641825.228,27177
5169388.92609,27178
10143255.438,27179
5947999.21731,27180
4681888.01475,27181
4409454.13139,27182
8193140.48242,27183
8260734.49385,27184
6933276.67728,27185
5536691.13714,27186
4796584.13704,27187
10839632.7065,27188
3672066.50314,27189
4554224.08851,27190
9390496.83654,27191
6739611.85683,27192
5213833.9968,27193
3855734.14106,27194
5728107.35843,27195
7653120.5336,27196
15424382.0285,27197
11136849.1912,27198
8238219.35476,27199
6357688.64384,27200
6239293.53436,27201
11475330.1492,27202
5253442.34215,27203
8898986.48925,27204
9956878.30088,27205
8897290.43829,27206
8453312.53736,27207
7880713.64871,27208
7515591.42908,27209
8355848.85293,27210
5367174.66722,27211
3309561.67747,27212
5590770.45744,27213
5322228.99522,27214
8368582.32845,27215
5654803.03635,27216
15204336.1322,27217
6362632.54772,27218
5734114.44225,27219
10822406.0356,27220
5225494.82052,27221
5740170.88217,27222
4132078.98319,27223
6003400.30768,27224
11347527.1614,27225
5327134.11933,27226
8237699.01037,27227
7241271.47352,27228
9531097.93071,27229
4533868.27028,27230
10727757.5522,27231
10691424.5356,27232
7308048.15801,27233
6206064.54031,27234
4851425.06163,27235
4803001.69871,27236
7624618.78813,27237
4568601.52605,27238
8387199.73441,27239
7980087.38119,27240
5539108.45748,27241
5248208.18231,27242
5738999.34357,27243
6208342.03695,27244
8088234.7775,27245
6211309.92087,27246
5874387.53734,27247
8498934.53369,27248
4725874.11096,27249
9443673.10928,27250
3987632.56599,27251
8184855.37627,27252
8450741.54132,27253
5741272.37438,27254
7647126.97895,27255
5580071.29206,27256
6815086.92223,27257
7954841.78034,27258
8184160.81628,27259
7692715.46549,27260
4963495.37234,27261
3117439.05287,27262
11863745.2779,27263
5334603.32194,27264
6224285.7795,27265
8036900.73122,27266
5801774.6251,27267
7632020.78586,27268
4782899.99001,27269
6739418.67098,27270
8914157.88301,27271
6157256.5762,27272
6202808.17922,27273
5865036.32201,27274
8484003.98754,27275
5239589.29774,27276
10197049.7161,27277
5617550.37625,27278
5279335.6942,27279
5393099.0217,27280
5984535.6695,27281
5097180.21134,27282
3594865.44168,27283
4179642.28087,27284
8033954.51667,27285
38366601.0934,27286
8333656.86059,27287
6073001.09948,27288
3865207.87263,27289
14840619.7453,27290
8165722.99819,27291
11424746.1823,27292
6772924.76715,27293
5723718.26824,27294
7287941.18131,27295
5789143.81637,27296
5524752.33968,27297
6510914.45024,27298
11500859.8844,27299
5960036.02281,27300
13470250.331,27301
6247119.57666,27302
7566147.19201,27303
8790222.75961,27304
6008969.19392,27305
6081026.41931,27306
5319899.74685,27307
8382462.08443,27308
9550894.98395,27309
5691809.69411,27310
5911034.96045,27311
15568993.1864,27312
14224781.7185,27313
5762204.24019,27314
6735328.97904,27315
7737790.6627,27316
5735237.88973,27317
5310669.56356,27318
3945368.04495,27319
7644694.55625,27320
9073759.51152,27321
5840523.75521,27322
6730701.2824,27323
3544674.05453,27324
6032343.20399,27325
5792853.10591,27326
7667090.71185,27327
5941470.56551,27328
7567233.30489,27329
7824432.28992,27330
4810378.21609,27331
8395817.058,27332
8665645.06211,27333
6377675.7024,27334
7489463.03443,27335
13371393.2778,27336
15825699.1323,27337
5238582.91784,27338
10303828.1521,27339
12383609.0995,27340
6290760.62026,27341
11373272.4618,27342
5353119.15095,27343
5836427.4788,27344
4847710.70303,27345
5804979.23385,27346
6163280.1669,27347
7749450.75655,27348
9021124.80095,27349
4091611.80282,27350
5779022.66477,27351
6190468.19043,27352
7311249.75953,27353
7901516.59972,27354
4098933.45257,27355
10010352.2272,27356
6388678.56657,27357
4808272.06993,27358
5173946.44048,27359
5902269.87987,27360
7504374.61378,27361
5355754.62341,27362
5308167.50351,27363
4828506.85869,27364
5207358.99688,27365
6200340.19979,27366
5379747.75288,27367
4252392.85149,27368
6504027.12842,27369
5077225.16846,27370
5516835.92022,27371
6894430.14229,27372
7617709.64847,27373
6370570.11336,27374
6769057.65755,27375
5706871.06856,27376
10678171.5803,27377
4944936.92979,27378
11393595.2945,27379
3056510.99637,27380
8475583.06918,27381
8624501.25817,27382
5311255.00348,27383
6250037.81674,27384
8268733.13218,27385
9456423.79758,27386
10800295.6394,27387
8631886.15776,27388
8296679.22913,27389
5881260.97677,27390
6424907.10391,27391
5704921.69971,27392
6227519.95482,27393
13630127.9174,27394
5838031.11543,27395
5967924.86095,27396
6683560.96528,27397
6647506.24116,27398
10448254.3323,27399
6205950.9511,27400
18018483.3239,27401
5178254.38976,27402
3744889.60154,27403
9179608.17701,27404
6446716.21162,27405
7460265.46112,27406
6645590.19787,27407
4040594.0213,27408
6184047.63417,27409
14520835.8331,27410
5127157.65409,27411
7843025.57237,27412
4978429.96483,27413
9360439.45694,27414
8241193.05605,27415
6556932.65834,27416
3810962.18279,27417
5198804.18839,27418
12831818.6225,27419
7614958.42622,27420
7114235.04455,27421
8530531.47592,27422
8064066.33326,27423
6213427.51896,27424
4133650.00495,27425
5464538.65815,27426
23133877.0012,27427
7903600.30282,27428
5828583.9847,27429
5693908.07223,27430
4783374.03457,27431
14461153.4154,27432
5363864.31082,27433
5552251.96062,27434
5938524.56419,27435
6384583.91589,27436
5755091.70588,27437
6029148.08684,27438
5122543.2753,27439
5820965.30974,27440
4998223.99015,27441
6663082.39877,27442
9524738.73051,27443
3930728.78936,27444
5127136.97768,27445
6810440.05662,27446
5592006.17033,27447
8171258.9412,27448
11893558.1318,27449
6181819.19938,27450
5887196.60628,27451
9227123.96827,27452
9901093.73699,27453
10602318.2901,27454
8111758.07014,27455
7079067.08107,27456
7864934.76304,27457
9376900.15393,27458
8120906.57827,27459
6317715.93108,27460
18281319.6744,27461
13881702.8209,27462
29455732.5499,27463
6276126.94871,27464
7962813.28582,27465
3858883.75799,27466
5939821.17864,27467
8570059.54596,27468
9260647.48211,27469
8172195.34805,27470
10486993.5304,27471
4555974.33099,27472
7510167.02303,27473
12488776.2661,27474
14340011.5092,27475
10542300.9194,27476
9805738.10482,27477
11563522.1513,27478
5696462.52548,27479
9163891.04005,27480
8539595.93172,27481
6099761.37817,27482
4386731.22778,27483
5069533.58571,27484
11822296.0493,27485
8542062.67503,27486
5413495.54718,27487
4589194.3062,27488
5560773.36887,27489
5891990.71243,27490
4228583.04837,27491
7340609.50138,27492
3446968.84141,27493
3062739.71949,27494
10678734.0923,27495
6556060.9953,27496
7461861.71926,27497
7122699.39437,27498
24363672.8139,27499
7953200.31153,27500
9223382.05871,27501
6658799.312,27502
5784265.23464,27503
6692192.94041,27504
13380178.8239,27505
6846975.66657,27506
7482332.30022,27507
5219784.78583,27508
4918782.13439,27509
8443996.64913,27510
6142745.7662,27511
5512825.74785,27512
11255486.7871,27513
5574982.81817,27514
5388551.06681,27515
5716264.21343,27516
4833280.32846,27517
8415639.53708,27518
9379718.43743,27519
4548170.76678,27520
5622093.02267,27521
6294003.07097,27522
13687000.2329,27523
5879522.32324,27524
12847142.9626,27525
5138315.27853,27526
4848007.15398,27527
7569018.78455,27528
5936578.72391,27529
9383340.03199,27530
5342790.08261,27531
8069784.41238,27532
8165187.86204,27533
16657214.5107,27534
5207358.99688,27535
12513719.9854,27536
5023464.88678,27537
24628215.0012,27538
7826710.6119,27539
15478914.825,27540
5389420.81235,27541
5808359.77422,27542
10755266.7195,27543
8483383.30157,27544
5673663.56168,27545
6408676.7007,27546
6480864.11979,27547
7758214.4393,27548
12322223.8853,27549
6049260.7695,27550
6162227.83533,27551
6297419.93849,27552
8011798.16234,27553
8287780.93219,27554
6666002.69017,27555
20674974.5085,27556
10760749.8637,27557
6459245.40923,27558
13125083.6371,27559
4750876.76425,27560
5234965.85346,27561
10826635.468,27562
5446977.31119,27563
6309599.80522,27564
6251842.28142,27565
5850396.43553,27566
7483971.49589,27567
5883007.29825,27568
6892751.36443,27569
3954507.81817,27570
6320848.85347,27571
11013276.1392,27572
8526123.08899,27573
5755443.9151,27574
5278299.06066,27575
7781883.62476,27576
5354648.62916,27577
8977912.7649,27578
15186150.9342,27579
4999206.71068,27580
7895116.87069,27581
5741794.29444,27582
10308672.434,27583
5571444.73955,27584
11209810.2244,27585
8380054.46101,27586
18443593.5253,27587
7362055.95407,27588
7329148.71836,27589
5168976.68253,27590
5896728.04118,27591
9308983.06253,27592
5576894.02284,27593
6230027.57762,27594
5390513.07663,27595
5516762.14323,27596
6139816.37145,27597
6996552.05034,27598
9625190.56398,27599
8181678.78962,27600
5871506.12554,27601
2975411.47974,27602
5015004.10664,27603
11305893.0756,27604
7656718.11733,27605
4459482.78062,27606
5726552.23085,27607
4950065.10979,27608
4730588.87849,27609
4595302.59583,27610
5910471.09159,27611
4836643.41092,27612
10160895.8789,27613
7904207.98154,27614
5203252.77875,27615
3936488.50609,27616
8403112.45261,27617
31099028.0441,27618
7422013.96952,27619
6559151.80472,27620
7943722.34672,27621
3991903.85388,27622
5246309.55188,27623
19386700.1541,27624
10251383.5312,27625
6023994.25779,27626
5181974.72915,27627
5126578.9304,27628
10386236.0817,27629
7276142.40811,27630
5785180.38552,27631
6844539.00076,27632
12933057.2467,27633
9924255.60708,27634
6326235.28125,27635
5282041.03964,27636
8603402.32621,27637
6354423.53529,27638
7642268.77369,27639
8560621.45302,27640
6664203.52314,27641
3607008.83513,27642
4618056.89638,27643
5177473.065,27644
3724980.35484,27645
6031248.79454,27646
6223855.72638,27647
5965489.86666,27648
4787757.86161,27649
4782281.29213,27650
3344286.18307,27651
8378644.43551,27652
4212272.68323,27653
11248923.6117,27654
6156525.79963,27655
7428993.82252,27656
4007349.46828,27657
4594311.67933,27658
4796728.46965,27659
11174139.7599,27660
3843919.63734,27661
6790461.75187,27662
6691661.08329,27663
3004409.55106,27664
6337048.36567,27665
5086374.83436,27666
10921891.0832,27667
8573189.1068,27668
7651869.82003,27669
5166064.23042,27670
4812821.88613,27671
15221981.8866,27672
6832920.80437,27673
5883060.3038,27674
5298569.87291,27675
10388322.9138,27676
5022189.11966,27677
5077025.71307,27678
11143445.2303,27679
11799331.4869,27680
9875681.91969,27681
7841730.80216,27682
5920216.84343,27683
7956870.97171,27684
7305106.57672,27685
6073059.90783,27686
9256654.82698,27687
8748437.54512,27688
8987515.47171,27689
6865392.73712,27690
6966369.64257,27691
5757599.40631,27692
5420681.10996,27693
6509215.0541,27694
3770637.18038,27695
6045371.51605,27696
7543785.12995,27697
15664036.3612,27698
5180608.93829,27699
12024508.0067,27700
12886603.7218,27701
7771851.30203,27702
9473377.77411,27703
23674841.5771,27704
7816218.04729,27705
6121968.15232,27706
5585633.3914,27707
8423133.78855,27708
6686282.64245,27709
10657553.1149,27710
7960090.10814,27711
10757001.7128,27712
5213681.77133,27713
6144579.47405,27714
7913977.27937,27715
5168948.91917,27716
4789142.60865,27717
6182589.64319,27718
5343973.81467,27719
7311417.61705,27720
9153485.37298,27721
5821738.22589,27722
6141750.17126,27723
4067813.05286,27724
10646995.1688,27725
6692711.86799,27726
4811767.97781,27727
7851392.91306,27728
7575427.45111,27729
6445113.88166,27730
5902262.81988,27731
9730759.99672,27732
8126446.78571,27733
7162227.19605,27734
6454794.67602,27735
5243839.8653,27736
10534914.7903,27737
10065055.6694,27738
7844993.1788,27739
5466867.81064,27740
10438718.114,27741
8215479.5032,27742
8228728.34115,27743
5108040.51699,27744
5789877.48734,27745
5166350.80414,27746
5071417.63699,27747
8326668.28089,27748
4827065.67978,27749
7083980.08284,27750
6229927.8633,27751
11853934.9659,27752
8669355.95966,27753
6169945.23523,27754
5107648.34114,27755
13633068.8637,27756
5538266.19313,27757
5797144.7772,27758
7499972.84646,27759
5474746.816,27760
7843340.67297,27761
7104554.54812,27762
2253853.96757,27763
8976916.42797,27764
8393839.83046,27765
11019146.5166,27766
5647646.81134,27767
10901405.6757,27768
4052531.56461,27769
5969555.35792,27770
13783502.5583,27771
7141308.1768,27772
6465957.86139,27773
32053306.4732,27774
6517120.85675,27775
5664456.17315,27776
10588701.5645,27777
6483091.19468,27778
8146794.61312,27779
5867763.58047,27780
8829162.44291,27781
5888200.09208,27782
10243588.9509,27783
4124920.19793,27784
3975216.02392,27785
7739158.3654,27786
5685452.94317,27787
4394057.82319,27788
6190955.08158,27789
8301323.56677,27790
6499160.89848,27791
11770031.6637,27792
10957174.6128,27793
6910714.64243,27794
6389183.2868,27795
6234876.60155,27797
6035564.88429,27798
4152296.28811,27799
7600079.22354,27800
7163703.98738,27801
11570446.1336,27802
11919191.7663,27803
4546112.29413,27804
5667249.09581,27805
7070860.89776,27806
5389757.76149,27807
6106161.98738,27808
8028136.18784,27809
3974798.4466,27810
12372595.5604,27811
8291945.94932,27812
8005497.1725,27813
5111088.81595,27814
5734494.29359,27815
7953643.17484,27816
5665785.03679,27817
2253826.80399,27818
6489222.47011,27819
4666309.91556,27820
7885799.97708,27821
4127880.15309,27822
10275407.8401,27823
8126719.75886,27824
10630430.8995,27825
6197105.20675,27826
