id,ridge_oof_predict
24692,5134613.15553
24693,5101713.54035
24694,2422313.55811
24695,8324053.2016
24696,2631019.08312
24697,5638041.92394
24698,6621258.77423
24699,6555584.68216
24700,12289903.5666
24701,5811542.8659
24702,10090214.4496
24703,8333834.12543
24704,7254759.25075
24705,6363793.13848
24706,10442655.065
24707,8092994.25164
24708,12436936.2445
24709,3194442.53177
24711,4939500.71264
24712,4781024.94672
24713,7389398.51749
24714,517459.993923
24715,3971124.46095
24716,9658903.15734
24717,10330214.3444
24718,5586611.50927
24720,14058342.2841
24721,3934807.17908
24722,5988129.67403
24723,4650596.03076
24724,9348336.30831
24725,10985294.9108
24726,8404535.12624
24727,4993056.76358
24728,5644045.88372
24729,11861480.1264
24730,7671294.88042
24731,11109819.2033
24732,5400128.61245
24733,7100346.04714
24734,5632833.33306
24735,8503537.86292
24736,6857288.77276
24737,5678087.87543
24738,8930771.95476
24739,6202331.05832
24740,6902728.71423
24741,9141793.85097
24742,4420368.88242
24743,11630245.1693
24744,1257534.3709
24746,11774488.6751
24748,9236606.7193
24749,7338134.74919
24750,8956526.22337
24751,5581692.80727
24752,12246933.2536
24753,12306279.7849
24754,7274571.99807
24755,2165025.69665
24756,5100685.89587
24757,6508602.67786
24758,6599706.48526
24759,3871604.01791
24760,5583188.96509
24761,4469674.8971
24762,6322220.62824
24763,8175195.6254
24764,2818099.89821
24765,8081169.16173
24766,9026804.22411
24767,5386370.86455
24768,4794280.51092
24769,6438894.10576
24770,6939636.69476
24772,10797488.2423
24773,11807128.9378
24774,11472691.8436
24775,7474869.38075
24776,13904844.2153
24777,1695662.80349
24778,7248671.61191
24779,6213159.77554
24780,5831896.45385
24781,5751970.03606
24782,4614273.88341
24783,5909128.71988
24784,12977730.8114
24785,5740076.90372
24786,5106228.80869
24788,4298149.48896
24789,8191837.07522
24790,8008945.48934
24791,4980741.52793
24792,5765005.17121
24793,8960115.314
24794,3690022.55397
24795,8889289.13697
24796,8155282.416
24797,6129323.04246
24798,6465917.60377
24801,4774349.62188
24802,7962743.25144
24803,7948826.6452
24804,6688391.22562
24805,12883643.1243
24806,11851252.0123
24807,5442837.50934
24808,6415469.16428
24809,7340515.63702
24810,9658108.73836
24811,4756813.72163
24812,12136484.4474
24813,19871368.2286
24816,7197891.45769
24818,5289795.533
24819,8361555.14069
24820,1355294.48352
24821,5951730.16185
24822,8741460.05675
24823,1658473.75429
24824,7461535.71525
24825,5476678.06799
24826,4078033.1929
24827,5179307.98006
24828,11797672.044
24829,10483772.402
24830,5368957.85765
24831,3983814.64767
24832,7837730.33552
24833,15850071.6576
24834,8443181.33537
24835,5929358.02108
24836,7397419.89436
24837,5326611.51333
24838,8516540.67466
24839,8238279.79693
24840,4989811.90528
24841,4951111.22619
24842,5151830.08278
24843,6307131.87171
24844,6497765.93607
24845,3681072.50978
24847,6296587.82105
24848,13108907.1335
24849,4843673.69412
24850,8806141.13938
24851,6343130.02497
24852,6807412.45863
24853,7067425.09392
24854,6597663.17539
24855,5407669.40385
24856,8414391.08097
24858,4263250.38948
24859,19401004.7315
24860,3655365.43461
24861,13940643.2565
24862,4350012.56527
24863,6628882.65888
24864,3334866.13601
24865,10064341.3207
24866,7311440.36596
24867,7736733.08329
24868,7153533.7697
24869,8371477.40213
24871,3276134.99155
24872,6381092.26384
24873,8569485.50072
24874,5006645.57316
24875,8324976.94793
24876,8800716.90283
24877,9520568.09093
24878,12960846.5893
24879,5000040.72919
24880,10073305.9794
24881,14047433.3307
24882,9356501.79599
24883,6107323.43066
24884,9903523.69241
24885,19058557.5236
24886,8499982.23414
24887,4830456.74629
24888,3618167.00955
24889,4094177.6834
24890,4282285.55268
24891,10870009.3956
24892,5759529.59737
24893,6006966.48375
24894,7045445.73589
24896,3207015.74402
24897,1484135.07384
24898,10200732.4859
24899,7603901.95333
24900,4435745.92509
24901,1452639.24687
24902,7010326.38597
24903,9126147.66236
24904,5885507.26398
24905,4048548.32646
24906,3482259.3182
24907,6003699.81352
24908,4707841.00498
24909,4243866.48645
24910,6620504.35401
24911,5815801.41677
24912,8712343.05754
24913,5785486.47284
24914,6204711.92338
24916,10283994.6123
24917,3111532.79073
24918,11597575.236
24919,6463811.62977
24920,5398823.01637
24921,10204020.6764
24922,6420999.83889
24923,4732074.38234
24924,6643134.40249
24925,4692272.35074
24926,7027413.49071
24927,9197800.64163
24928,6665360.67565
24929,5524315.8662
24930,7100113.48928
24931,5946040.03656
24932,12848736.7495
24933,7289275.62397
24934,2414882.42844
24935,8020012.39273
24936,6569922.9496
24937,7978908.93973
24938,7923392.07836
24939,6320701.013
24940,6576715.77735
24941,5075253.44947
24942,7892199.17731
24943,7615546.33776
24944,4956452.2614
24945,5520698.0064
24946,10711589.5433
24947,4706730.56575
24948,4472337.98281
24949,14351013.8435
24950,2233113.97133
24951,2258220.4025
24953,7157190.87498
24954,3686423.79494
24955,6761788.11291
24956,5563251.07923
24957,8927183.05084
24959,2777468.56873
24960,16805611.3965
24961,5437523.34959
24962,5068850.90401
24963,6234018.90503
24964,3666778.91011
24965,8162871.16303
24966,10623984.5269
24967,12195390.0379
24968,6748146.5896
24969,6973760.65849
24970,7051827.54989
24971,6610363.20924
24972,10241388.2816
24973,5982638.14329
24974,7658115.49959
24975,10022748.6854
24976,6409817.59226
24977,8348459.74486
24978,6883252.51454
24979,12970737.3851
24980,16487158.758
24981,1625577.29518
24982,12977328.1125
24983,6968869.32968
24984,8601559.9484
24985,6453557.78927
24986,9103244.36228
24988,4101617.99609
24989,6099952.28998
24990,4229439.31049
24991,5669751.45473
24992,6284452.74027
24993,5037056.9371
24994,4173892.83306
24995,6217950.55078
24996,7305595.43197
24997,2355824.18294
24998,6827625.09616
24999,8940172.51272
25000,8708266.20976
25001,3260512.75379
25002,5503774.10712
25003,8431190.20698
25004,5385566.2875
25005,8821889.16982
25006,7682363.41921
25007,5751428.87591
25008,9569634.84041
25009,13753896.111
25010,6839858.66513
25011,6492064.77867
25012,8314985.22461
25013,10859375.2558
25015,6915361.24476
25016,4867048.50486
25017,4137717.73723
25018,4629172.92935
25019,10869215.9866
25020,4676925.40572
25021,10300691.7013
25022,6036799.75904
25023,7262991.61021
25024,5149282.04561
25025,4936565.66769
25026,5773188.16239
25028,6579402.7815
25029,18985143.1844
25030,9797219.79195
25031,5470135.13261
25032,6663075.77625
25033,10111361.7646
25034,5347911.76505
25035,7606404.51608
25036,3624294.98257
25037,11543459.2014
25038,3512391.07845
25039,4155445.71071
25040,1072067.719
25041,3466949.35521
25042,5226264.78624
25043,9091109.78244
25044,4700017.49885
25045,8207431.42859
25046,7368113.81912
25047,6767164.93227
25048,8933769.73761
25049,5944656.40189
25050,4677084.73519
25051,19853195.4084
25052,7206834.78599
25053,4559436.77129
25054,5464453.64043
25055,6020589.24643
25056,9346736.80592
25057,5676969.16451
25058,11116178.8799
25059,5262776.69451
25060,6162882.90951
25061,7297960.15009
25062,4678890.35399
25063,7936950.97659
25064,4942220.15792
25065,6786685.9471
25066,10638829.9822
25067,4056211.57011
25068,9443818.0081
25069,10993964.5298
25070,3957379.09217
25071,6160204.20405
25072,10403220.4922
25073,5028397.37386
25076,4012795.05894
25077,7939729.79289
25078,6867924.8357
25079,5142719.06119
25080,8147925.23368
25081,4912635.36989
25082,2294725.73314
25083,6304849.22834
25084,8901883.17294
25085,10026956.2495
25086,5772829.87692
25087,3911472.15894
25088,7843487.03549
25089,5408360.51227
25090,7938068.86243
25091,6709997.29992
25092,6995405.1792
25093,3202349.48186
25094,8180237.68185
25095,5344369.17936
25096,5846788.90386
25097,4389227.16816
25098,5024912.50614
25099,5100990.07951
25101,6757182.94806
25102,19101278.6517
25103,7823137.16518
25105,4796672.76055
25106,6935622.67259
25107,5501827.1397
25109,7888256.98244
25110,4465898.96353
25111,11807275.9706
25112,5268874.07085
25113,11761019.0617
25114,8454669.39089
25115,4876053.28902
25116,6875738.43856
25117,6167736.21588
25118,9747748.29403
25119,6137229.07992
25120,13623478.0534
25121,7861585.40193
25122,3983199.80865
25123,2564156.28613
25124,2787981.23656
25125,8231913.61427
25126,5839537.96136
25127,5538089.22443
25128,13676168.2978
25129,5407544.34196
25130,16739182.4
25131,10034545.242
25132,4179000.51766
25133,9977821.71942
25134,13979314.1936
25135,5911791.70142
25136,5465366.8781
25137,6610581.34551
25138,9318225.28206
25139,9287088.55155
25140,4706455.69931
25141,5237093.15714
25142,3234359.37238
25143,4538831.90237
25144,5674006.44035
25145,10186111.9673
25146,3504672.51957
25147,6724935.45146
25148,4280279.02345
25149,4188924.56265
25150,6603968.59244
25151,8588283.62984
25152,24838167.5722
25153,5958538.72154
25154,4472806.55855
25155,6951056.96216
25157,5571557.02849
25158,3158014.47772
25159,8812219.9502
25160,7665894.03536
25161,3904161.20091
25162,3561199.31113
25163,4512266.16043
25164,5327398.66632
25165,4325098.13893
25166,6690934.05082
25167,11108264.3582
25168,8926481.42353
25170,4434211.03958
25171,6492396.25621
25172,10756542.8035
25173,12442653.1101
25174,7818984.50046
25176,15170098.451
25177,10848363.1852
25178,3896326.76183
25179,6476767.6863
25180,7169079.84291
25181,7344845.43147
25182,5052898.98591
25183,6840614.15759
25184,5542246.22139
25185,6004235.11767
25186,37880810.129
25187,4865489.34611
25188,9956933.07252
25189,7070059.94684
25190,11668716.1806
25191,8393529.15809
25192,12481075.5344
25193,6234179.3143
25194,6034880.84894
25195,4501216.0386
25196,2849972.33636
25197,8271177.23278
25198,8608410.28237
25199,8886416.48175
25200,6525704.47401
25202,6321397.91724
25203,3195206.72542
25204,3576286.68976
25205,6292687.03742
25206,4874028.69127
25207,22004016.9805
25208,6697510.35574
25209,5188758.07496
25210,6933133.11014
25211,6291125.87144
25212,5412634.03159
25213,6689343.88049
25214,6235855.39519
25215,8418981.36809
25216,5267698.58673
25218,11694551.5982
25219,6440364.34251
25220,5473992.52102
25221,5250680.32519
25222,9387756.57945
25223,7760974.83043
25224,-254944.322651
25225,6485236.74138
25226,12909069.7843
25227,4299368.17647
25228,9417273.55682
25229,8176070.02235
25230,7643701.05998
25231,5062799.27065
25232,5117948.12711
25233,4220844.89644
25234,4712009.39809
25235,4699197.95535
25236,4100726.50817
25237,5178454.90009
25238,5856150.47834
25239,2152891.2246
25240,10420796.8786
25241,8741691.45465
25242,3434629.91903
25243,8482247.04924
25244,4588298.50467
25245,6042529.54107
25246,13516852.0104
25247,4539337.53645
25251,6919813.59638
25252,3911814.50001
25253,4931954.78949
25254,1864027.18298
25255,6644818.68216
25256,2626296.69628
25257,5034839.4739
25258,8442201.65683
25259,5494802.91878
25261,7289047.9597
25262,5465626.333
25263,7865985.34039
25264,7021729.40378
25265,5462484.68763
25266,9404646.86059
25267,5878393.60793
25268,7606702.68243
25269,7954228.36482
25270,4392833.02687
25271,4238030.46196
25272,9804737.23817
25273,8055866.16385
25274,5434811.05239
25275,10459056.1789
25276,5940366.66427
25277,4425169.12869
25278,10256152.4299
25279,25658296.5618
25280,12049132.6384
25281,7610540.41228
25282,4538531.81208
25283,5010877.87666
25284,7203741.09152
25285,10701639.5249
25287,8714188.05042
25288,3129892.07599
25289,8699457.30812
25290,6859654.14545
25291,3008165.70739
25292,4741128.09049
25294,6251662.28432
25295,6756954.4004
25296,7910662.35876
25297,2779021.88932
25298,12339582.985
25300,6973108.08459
25301,5482831.54456
25302,6728396.57986
25303,11906890.9227
25304,4840395.84078
25305,4523936.15473
25306,4298001.27632
25307,28863748.8389
25308,7456518.1382
25309,5474885.42635
25310,6290217.33379
25311,3165554.56981
25312,5382964.19146
25313,5022642.46962
25314,4186848.51808
25315,5092395.77537
25316,6439346.67392
25317,8140961.60248
25318,8079297.44093
25319,5507209.54828
25320,4369904.24559
25321,9022333.97733
25322,7205690.07909
25323,7347732.08492
25324,6077916.93578
25325,8619389.5481
25326,7446751.48724
25327,4936746.30743
25328,4817656.60677
25329,23232659.9932
25330,5961116.26931
25331,10462595.5591
25332,6729989.63168
25333,7881213.86321
25334,4387312.31042
25335,5743818.84622
25336,11583578.0349
25337,14552888.7001
25338,3608358.09853
25339,6528109.14407
25340,7648429.97436
25341,8991755.09479
25342,3092827.77938
25343,7145486.59031
25344,7208390.4854
25345,6137152.23302
25346,8002855.02783
25347,4916884.67247
25348,5436491.97767
25349,6694249.05944
25350,9421263.50431
25351,3358534.51113
25352,5889068.64312
25353,13575041.997
25354,6967616.27996
25355,6283375.47787
25356,6003905.76139
25357,2996371.34219
25358,6675249.40868
25359,5887124.07437
25360,6922596.69005
25361,5276214.49266
25362,3847666.71378
25363,4077384.3663
25364,10370351.5803
25365,4749256.40996
25366,13043615.1436
25367,9240339.44186
25369,5794651.54115
25370,8878691.00194
25371,6444736.75874
25372,18141318.005
25373,11537707.071
25374,8261812.4903
25376,5541756.24521
25377,6412950.38399
25378,5136887.83442
25379,8319057.26914
25380,6139485.86819
25381,5471053.66518
25382,9862475.6581
25383,1450601.43141
25384,5216813.69276
25385,12292506.6608
25386,6234947.16916
25387,9401100.58004
25388,10620140.6182
25389,8084458.92754
25390,5192925.04281
25391,3208480.29736
25392,9111247.00385
25393,4948316.30072
25394,4095634.53808
25395,6380622.91368
25396,3433425.32804
25397,4650949.45969
25398,8796991.26953
25399,2067430.00504
25400,5893156.70995
25401,9549525.3801
25402,8564165.37366
25403,13128536.3515
25404,3393391.71667
25405,16818345.8952
25406,6104471.88664
25407,3790640.29371
25409,9323866.24386
25410,3044366.47017
25411,10667311.9627
25412,5871043.87249
25413,5510055.13683
25414,12637135.1644
25415,13912584.8028
25416,8605421.94756
25417,9304921.50113
25418,17308481.1239
25419,3966970.30902
25420,3279226.45221
25421,5484294.29782
25422,20045374.0973
25423,12884363.2614
25424,6606364.64103
25425,5098326.54043
25427,6763660.36974
25428,6259398.04138
25429,10241883.9691
25430,4362051.43596
25431,6566904.59484
25432,4650390.86252
25433,12246452.5587
25434,4048686.84186
25435,5796708.14401
25436,11199081.5956
25437,5744483.81528
25438,6610728.75909
25439,5329611.01715
25440,4411779.34284
25441,8136786.48975
25442,11302518.5039
25443,4762740.94627
25444,5791625.16435
25445,1463319.15175
25446,11338872.0039
25447,4264399.30126
25448,7600105.93337
25449,6224305.55
25450,10415870.3789
25451,12151109.5712
25452,6548986.63933
25453,8060409.02012
25454,2053694.298
25455,749664.93131
25456,5065493.45086
25457,7070722.93391
25458,2180594.27031
25459,6069919.03249
25460,6267698.25833
25461,6830831.59784
25462,3206570.17583
25463,5667389.0965
25464,4266785.54878
25465,3987034.85276
25466,7015492.93438
25467,8350504.89482
25468,6821047.43339
25469,9737249.34126
25470,4008094.87851
25471,5029013.73276
25472,4003347.2066
25473,5786873.93188
25474,2027471.33495
25475,5030420.65181
25476,6102161.39463
25477,5780946.18815
25478,5224561.80912
25479,5370139.65989
25480,10500133.7361
25481,4023103.02435
25482,3378390.15376
25483,8447853.25084
25485,4612886.55151
25486,6723347.71606
25487,8298882.4612
25488,5499607.75007
25489,7040376.01083
25490,5298352.65799
25492,5624856.69724
25493,22970437.0639
25494,6432139.75013
25495,8045038.43608
25496,1677382.78132
25497,6290572.36264
25498,4609756.43301
25500,3119136.19068
25501,9568514.15634
25502,5140132.92542
25503,1018086.83582
25504,4714084.27112
25505,9102226.12056
25506,7630034.73767
25507,8179196.438
25508,5407934.24332
25509,4723201.80036
25510,4858443.96231
25511,8399363.40807
25512,2709803.39307
25513,9257186.4682
25514,4678560.87967
25515,5088208.5204
25516,3674048.61906
25517,12534199.1822
25518,4138096.29652
25519,11409545.7697
25520,16648871.5675
25521,7072529.17595
25522,8943329.59214
25523,4470011.45337
25524,13544453.4926
25525,3883204.33715
25526,5660611.36344
25527,5791694.59376
25528,10755804.4751
25529,7034569.04738
25530,3989447.95759
25531,5242448.24087
25532,5754566.612
25533,4002550.53326
25534,4449679.78454
25535,11105814.148
25536,4919838.29603
25537,6755037.90089
25538,3907447.73216
25539,10512021.7966
25540,11824513.2698
25541,3613900.05978
25542,6954205.65268
25544,7179447.81698
25545,7570540.56814
25546,3929915.10176
25547,3610107.65166
25548,7491197.87015
25549,11501342.8729
25550,4653346.77836
25551,6797738.26968
25552,9767017.73623
25553,5299307.30033
25554,6389981.68863
25555,7359897.8016
25556,8514315.20479
25557,9560012.45886
25558,4110912.27341
25559,6055947.86969
25560,9337175.62924
25561,3804027.3293
25562,6527211.40696
25563,6575354.03391
25564,8902863.26302
25565,5830064.93582
25566,7017320.81261
25567,6437528.77134
25568,7286981.38273
25569,7434521.16737
25570,6016374.47488
25571,7151934.64708
25573,7709774.62012
25574,6563628.74623
25575,6008409.39713
25576,9237927.76434
25577,7656078.19749
25578,12068158.4588
25579,9973087.72687
25580,28968274.9884
25581,7615208.68978
25582,9306218.03902
25583,6258480.06046
25584,10140719.7654
25585,3068948.54109
25587,5006558.21674
25588,3342591.90619
25589,4553554.04542
25590,2256052.70305
25591,5479746.19213
25592,7894374.33901
25593,3228985.56243
25594,8675374.28002
25596,5119166.79013
25598,7625864.59508
25599,5223801.59762
25600,3762314.83168
25601,9798738.25722
25602,5522300.90646
25603,10969073.5978
25604,13585560.4725
25605,7563572.88515
25606,12382514.9877
25607,5730394.91734
25608,4853746.89888
25609,11339634.8098
25610,4430445.55518
25611,12059342.0253
25612,6755871.20758
25613,5877841.34633
25614,5752376.63464
25615,11715038.7813
25616,8455766.90624
25617,11893170.862
25619,12799834.8739
25620,9316884.52974
25621,6162726.51425
25622,7514806.23438
25623,6482238.71466
25624,4187421.56819
25625,6489969.07906
25626,4532952.33734
25627,7193152.70541
25628,7998788.1596
25629,9389359.5797
25630,5020976.32987
25631,5046651.60031
25632,4221791.37048
25633,5495107.20445
25634,12064430.5819
25635,6381901.88139
25636,10815640.273
25637,8263004.00483
25638,7661226.71464
25639,6845193.90919
25640,3925945.01957
25641,8973906.05091
25643,10354094.3363
25644,7891875.57603
25645,3944741.60273
25646,6299151.82243
25647,5093247.72678
25648,8469016.7483
25649,7014257.696
25650,4728097.22759
25652,9083764.06388
25653,3529125.44705
25654,2629120.40821
25655,7124461.77646
25656,6611738.05966
25657,28433333.6253
25658,5506998.07863
25659,7636746.67342
25660,8793129.79759
25661,8135225.15736
25662,4444116.71845
25663,3283213.20907
25664,5479502.10271
25665,9718103.0154
25666,8455746.07359
25667,4920204.341
25668,10265956.7115
25669,5507648.3674
25670,2848825.20929
25671,3222479.83645
25672,8971273.24628
25673,6798314.32268
25674,6390169.58093
25675,7506350.29493
25676,7097101.92619
25677,6404225.25756
25678,10531479.1898
25679,8421610.73948
25680,8933416.56434
25681,8821131.44347
25682,5630840.42213
25683,11002720.8046
25684,8683544.24368
25685,12038793.5771
25686,8942970.92852
25687,7167316.47565
25689,9362614.51168
25690,8621560.54489
25691,5286567.67794
25692,5957535.49969
25693,20480543.3697
25694,5765070.99335
25695,6786591.60395
25696,4769292.21884
25697,4991069.76161
25699,7306761.87204
25700,4185183.23206
25701,5401695.14662
25702,1306095.01112
25703,10623638.0498
25704,7792793.14928
25705,5812472.58623
25706,5961787.64464
25707,3684927.70553
25708,4431307.61918
25709,7657493.39002
25710,13051321.8342
25711,10158922.2486
25712,4431830.93623
25713,8845608.49477
25714,2850535.59569
25715,8952101.23551
25716,12387474.1131
25717,7748557.80084
25718,4696345.61409
25719,7156125.4669
25720,8294831.65712
25721,8909190.41669
25722,6203224.89903
25723,6792016.74262
25724,7507696.37758
25726,1686591.74543
25727,8564929.09426
25728,8310679.68572
25729,5763428.69486
25730,10188849.4851
25731,10299820.942
25732,3337487.68776
25733,4630121.69145
25734,2702173.34134
25735,9052040.14288
25736,12221534.4405
25737,9352007.19564
25738,6943986.94547
25740,5505541.75219
25741,5978461.78756
25742,16083045.6272
25743,2851941.19727
25744,3870442.88016
25745,8817683.69904
25746,8567586.93168
25747,8370408.05646
25748,15597502.7122
25749,4470101.21192
25751,7036219.03408
25752,13730731.8137
25753,6109553.60054
25754,6090125.41333
25755,6553469.86424
25756,9718593.3242
25757,7868647.45482
25758,8975945.88183
25759,6063422.15278
25760,4281790.09919
25761,5203220.75555
25762,4618656.50485
25763,8832460.62401
25764,8549680.50735
25765,7558563.49994
25766,16281198.7665
25767,7672228.67113
25768,8216513.29742
25769,7015000.2526
25770,5532476.98468
25771,7920426.9753
25772,7978325.64267
25773,9172695.48231
25774,8436372.84817
25775,10606885.3477
25776,8918499.27812
25777,4369565.98234
25778,13568083.5351
25779,8899150.07048
25780,6123435.78854
25781,8843221.82249
25782,814571.227176
25783,10473580.5596
25784,16077188.6211
25785,7121063.40237
25786,9769481.18453
25787,5595723.36228
25788,8245564.92789
25789,21155611.7127
25790,6598598.30816
25791,6365778.22473
25792,10928356.6571
25793,6155368.47133
25794,11069798.9592
25795,4777573.9878
25796,4526917.98371
25797,7158264.89795
25798,6991100.50521
25799,7735291.61917
25800,7328546.62196
25801,6688183.62433
25802,4527233.69702
25803,7322164.59922
25804,5145023.39593
25805,9117148.98901
25807,5997945.57439
25808,5024864.537
25809,2707037.22666
25810,3625689.73496
25813,13799368.2697
25814,11888514.7179
25815,8454983.15775
25816,5643346.25024
25817,10578367.1233
25818,4665752.38446
25819,6751276.66466
25820,4254047.05522
25821,9010287.90647
25822,8416913.17339
25823,4166519.28562
25824,4301664.31271
25826,15828485.7686
25827,6048460.03586
25828,6228419.83481
25829,3760481.88771
25830,3907165.74574
25831,7077874.35909
25832,11572161.9242
25833,11424960.42
25834,2536027.67005
25835,4036082.26439
25836,7210561.69886
25837,6367950.54234
25838,5949968.16202
25839,4740162.65311
25840,11810491.6532
25841,7386439.68974
25842,10498876.6636
25843,14426381.8817
25844,7946827.68239
25845,7230685.64783
25846,3629111.52931
25847,5841890.2651
25848,5448228.26738
25849,7487551.3759
25850,4764414.66742
25851,5323567.50902
25852,8495331.46635
25853,773963.706176
25854,6732753.4532
25855,8053304.59638
25856,8609637.22292
25857,5828538.02732
25858,4567810.96746
25859,5238263.24111
25860,8002170.95972
25861,7710586.94227
25862,7084017.7914
25863,6358819.73
25864,7372808.37762
25865,14097043.4009
25866,14780377.7498
25867,8237824.05934
25868,12001311.5518
25869,6133380.40174
25871,8388663.88362
25872,4735123.68647
25873,8718191.79749
25874,7328046.81959
25875,7875723.40407
25876,4572526.22321
25877,12167714.6847
25879,7788985.66906
25880,11755587.0307
25881,3854450.1538
25882,10249484.7197
25884,8119296.40347
25886,4227274.20473
25887,14711652.3398
25888,5908433.89841
25891,5539362.56469
25892,8086591.21691
25893,9348360.73644
25894,13529328.1236
25895,4455299.99127
25896,7764321.10787
25897,8097125.03246
25898,8344951.14783
25899,9830988.85364
25900,6410440.0205
25901,5582810.5845
25902,7715856.21185
25903,6780804.56035
25904,5620255.81063
25905,5623700.07204
25906,8870203.492
25907,19094521.4361
25908,5997815.44047
25909,3710022.89198
25910,2077269.52821
25911,11691489.4572
25912,5703850.2904
25913,6750622.94467
25914,5730948.88849
25915,6778278.31297
25916,3688323.77212
25917,7153103.63662
25918,12210141.4918
25919,5730823.00538
25920,14441856.9636
25921,4864874.94403
25922,6652929.91472
25923,4278918.00692
25924,6986126.8555
25925,4206845.81314
25926,3158675.71487
25927,3079244.34891
25928,5315467.60916
25929,6643202.7901
25930,4767797.36845
25931,6733657.49352
25932,4300567.30556
25933,9088268.60992
25934,9603593.44442
25935,4103013.96921
25936,10241568.8689
25937,7094224.27722
25938,3961091.71171
25939,7680277.23005
25940,5604523.12636
25941,2138603.46838
25942,5865121.7698
25943,9110206.87223
25944,7719129.07498
25945,8337144.80093
25946,3964460.40244
25947,6146237.72947
25948,13421356.0366
25949,8102497.20845
25950,5489915.57878
25951,3826756.64226
25952,7226367.30446
25953,8185409.81137
25954,8815127.54842
25955,7937760.28149
25956,9967724.73013
25957,4661065.73384
25958,8102620.92773
25959,2980668.19238
25960,13283532.5441
25961,3741446.1435
25962,587639.939285
25963,5254248.11812
25964,5334213.06941
25965,6726330.12706
25966,10806934.2123
25967,9052148.10617
25969,11139993.5868
25970,13416052.7039
25971,4750425.30821
25972,7979946.33512
25973,3661448.96529
25974,9925734.77654
25975,6921583.49214
25976,6129015.62675
25977,7735634.51251
25978,9080356.34481
25979,8870659.40658
25980,6473657.32166
25981,10984206.4179
25983,4995520.58134
25984,6404577.48713
25985,2134029.11555
25986,5592983.15223
25987,6350669.26314
25988,7656928.04203
25989,7622732.07457
25990,6800024.68636
25991,6625229.22345
25992,11188298.2205
25993,2050658.34334
25994,4956482.33356
25995,2875271.21583
25996,5196148.08224
25997,4580105.13098
25999,5830165.55323
26000,8308988.05359
26001,7953252.01036
26002,6777481.23812
26003,3246277.13472
26004,6939885.38374
26005,6410329.27949
26006,7973461.92644
26007,9459799.1158
26008,4531426.16577
26009,6076631.0644
26010,9784414.23526
26011,3315862.83781
26012,9928792.764
26013,7187577.69835
26014,3829959.27304
26015,9242479.70031
26016,7606155.38184
26017,6655907.40126
26018,5561934.03893
26019,3596552.11533
26020,3930203.12226
26021,4767086.54094
26022,4377220.33916
26023,2472413.46671
26025,11943188.3937
26026,7144942.1522
26027,5857265.24306
26028,8110571.88613
26029,6910285.6696
26030,10019316.6274
26031,4319603.01846
26032,4737132.67738
26033,7334199.70632
26034,5385890.7499
26035,9186193.59903
26036,14558786.8846
26037,6348324.46871
26038,12601619.2839
26039,5865177.78879
26040,9192953.60323
26041,8759826.33983
26042,4895342.96017
26043,5490437.18647
26044,1614182.98624
26045,7544243.37044
26046,6979002.08863
26047,4061152.47685
26048,8910318.05139
26049,5068304.20132
26050,6816810.49979
26051,9795678.05113
26052,6571652.03999
26053,6604537.63969
26054,5441747.2873
26055,6735437.27078
26056,6818280.68214
26057,3525974.95854
26058,7560567.20983
26059,4877070.11661
26060,8320727.44579
26061,13517918.6055
26062,5561065.06077
26063,10647406.6349
26064,5674545.54266
26065,11605672.5594
26066,4643971.32085
26067,12087969.0692
26068,6570662.20345
26069,5626970.0928
26070,4147731.58712
26071,11345756.0842
26072,3153917.3734
26073,4714922.9638
26075,6648329.69203
26076,5483533.8117
26077,1667131.59754
26078,18251760.763
26079,13662933.5967
26080,3784390.90709
26081,1938270.34806
26082,5627341.86608
26083,6863740.87752
26084,9908038.47262
26085,3694266.37902
26086,928761.437584
26087,4182875.67593
26089,1224245.47581
26090,7277883.57933
26091,8218704.6088
26092,5342237.81604
26093,10198657.4578
26094,5489694.16285
26095,4416094.37901
26096,7891902.85331
26097,13897055.8415
26098,5686504.94469
26099,4474610.39558
26100,4589054.76843
26101,4971030.38193
26102,651735.396844
26103,3738206.98731
26104,3858945.97535
26105,4943269.45058
26106,6487660.61368
26107,9761192.90023
26108,9523638.49235
26110,5355464.34401
26112,11129125.2043
26113,8258649.20346
26114,2094559.80878
26115,12846914.8293
26116,3025827.81759
26117,2214325.69827
26118,1573462.43671
26119,7086083.01878
26120,7519462.21888
26122,7479653.46938
26123,12436786.5623
26124,4370160.55983
26125,5385969.56933
26126,5912579.33725
26127,13364031.3533
26128,5884709.625
26129,6896885.98107
26130,6019447.51586
26131,15356964.2945
26132,6122427.36539
26133,8857728.36806
26135,7148849.17668
26136,3169027.25016
26137,5211563.57097
26138,7646835.92252
26139,8519279.57544
26140,4740649.76464
26141,8136494.1869
26142,4616744.76847
26143,6043336.71499
26144,7265346.43126
26145,6850290.96098
26146,5838075.84889
26147,7676672.25524
26148,12504677.3823
26149,7058155.66678
26150,6144491.22185
26151,6831686.84202
26152,8543695.59326
26154,11403495.0625
26155,10340325.6941
26156,8608194.232
26157,5314320.8135
26159,3842340.48945
26160,5886185.94434
26161,6250908.78006
26162,19090635.6955
26163,8330559.38104
26164,4992181.42811
26165,6683104.94902
26166,8293493.65431
26167,7394749.86645
26168,6527633.14457
26169,4630095.81819
26170,3109312.23593
26171,7938460.34395
26172,8070924.61277
26173,11173849.8362
26174,8265938.12028
