id,lasso_oof_predict
27028,10641239.8917
27029,5506413.15752
27030,3036786.01645
27031,8539253.64706
27032,7318292.67805
27033,3646834.22612
27034,5763528.66094
27035,5142770.20056
27036,6531317.9599
27037,4857012.2388
27038,7059852.54693
27039,7149600.46722
27040,10360772.1731
27042,1355827.78355
27044,7462057.72092
27045,4162324.62743
27046,6797384.62069
27047,5537522.46916
27048,4678328.21516
27050,6430396.03194
27051,6095942.98095
27052,11286986.6889
27053,3491164.74936
27054,4982748.5281
27055,5295335.24363
27056,3906992.02731
27057,3384717.24116
27058,7391991.17711
27060,7469275.25951
27061,8492746.37157
27062,7460052.50221
27063,6355035.52248
27064,6698099.66955
27065,6084149.14401
27066,5457270.6837
27067,1706219.91782
27068,10370244.6778
27069,5959304.25011
27070,4365172.3234
27071,5211712.18765
27073,6443268.72448
27074,6559416.86047
27075,9529414.04461
27076,5986921.90891
27077,14335375.6499
27078,8840204.17093
27079,7289301.81446
27080,6906360.24463
27081,10459333.0302
27082,13404369.2931
27083,4918784.06135
27084,8689130.47379
27085,6264890.18786
27086,6817599.04921
27087,10083453.4533
27088,4893660.71494
27089,4680506.98487
27090,-1421703.10978
27091,2594880.51965
27092,9711631.49435
27093,5585264.19222
27094,3634467.1635
27095,6471923.6698
27096,8836522.2748
27097,8803797.64772
27098,6928799.17267
27099,8528444.82602
27100,3228587.3645
27102,4700347.55996
27104,3456762.37733
27105,7768865.42033
27106,5724554.94511
27107,6437295.4802
27108,10328597.2821
27109,12856463.1103
27111,4888704.44042
27112,4133928.28881
27113,10848105.541
27114,6199540.14185
27115,4343762.58304
27116,10256798.1757
27117,6960601.30197
27118,1263535.0917
27119,4719774.1997
27121,14261188.0324
27122,7755674.79384
27123,5425083.50347
27124,13970169.1955
27125,8981869.4599
27126,5360721.93545
27127,6100185.65134
27128,5309525.84636
27129,6033497.13554
27130,7834570.71244
27132,8117723.27282
27133,6154021.23546
27134,22947332.0774
27135,7938878.42141
27136,5468182.12901
27138,3730251.75618
27139,9816424.78446
27140,4906391.5846
27141,2918608.00209
27142,3686905.3913
27143,4380327.1307
27144,6112553.63178
27145,7136292.51615
27147,6269204.47872
27148,8418233.94836
27149,32394945.193
27150,10673515.1914
27151,5331445.61172
27152,4183588.60455
27153,4822143.3944
27154,10212291.8835
27155,2732131.30183
27156,11879116.7028
27158,11746610.6327
27159,3408066.83411
27160,6248140.55465
27161,8481681.35296
27162,6318332.78993
27163,5735822.71135
27164,7735373.69627
27165,4748916.77682
27166,3116422.9318
27167,9775814.38698
27168,9784917.66953
27169,4150863.85322
27170,6569117.3671
27171,10792323.1686
27172,7775946.3278
27173,4939743.51686
27174,9087955.3961
27175,4634625.41355
27176,2781168.45241
27177,13981971.3705
27178,3530062.49974
27179,12967066.8746
27180,4606110.61728
27181,4416123.28004
27182,1372387.12926
27183,7809875.78363
27184,8356310.86079
27185,7335698.59227
27186,4884670.40624
27187,2218362.06976
27188,9920744.03807
27189,3442738.47791
27190,3848033.4378
27191,9704020.23468
27192,7027611.17608
27193,5249115.68608
27194,3731333.3168
27195,6442221.84444
27196,10274886.1582
27197,18040009.5818
27198,7288901.66844
27199,10207086.1599
27200,7274563.58092
27201,4966076.57115
27202,14320734.2174
27203,6588901.18
27204,8967014.11917
27205,11462109.9268
27206,9653498.94837
27207,11098777.6327
27208,10020461.948
27209,7711542.60489
27210,8994306.325
27211,4600728.60708
27212,1657576.6065
27213,5642654.28951
27214,5343689.75576
27215,10222309.3373
27216,4944870.51921
27217,13312056.5697
27218,6044878.57231
27219,4363245.14113
27220,9628720.54755
27221,5550643.02501
27222,5353698.44886
27223,4143762.19641
27224,5926009.71011
27225,11968445.9076
27226,4832082.84029
27227,8882357.90786
27228,7687770.03415
27229,9918634.58816
27230,5314194.39429
27231,10650247.4761
27232,13356743.5082
27233,9027247.13696
27234,5338641.83509
27235,4959867.24835
27236,4300081.41167
27237,11155453.3
27238,4747495.30084
27239,9758201.71397
27240,8420866.01183
27241,4723801.89498
27242,4110998.71789
27243,6073863.03247
27244,7391430.96763
27245,8878801.37519
27246,5077262.48618
27247,6693872.77102
27248,10126061.4315
27249,3549843.9382
27250,8965282.12154
27251,3695833.87606
27252,8202048.35567
27253,8900079.44332
27254,5193601.85
27255,8450931.03284
27256,6405776.28894
27257,6990812.93806
27258,8572294.48116
27259,8505529.89528
27260,6978975.14265
27261,4397045.59019
27262,1388533.22509
27263,11472414.7199
27264,5956661.72568
27265,6664725.00475
27266,7807565.36502
27267,6404561.23442
27268,10404472.7478
27269,4333111.31774
27270,8050068.7352
27271,10071126.8394
27272,4579404.06956
27273,6751568.01813
27274,4907919.15384
27275,8959918.2742
27276,5086992.39934
27277,11569264.3208
27278,5863462.37207
27279,5604062.12199
27280,4776435.2183
27281,5684565.12394
27282,4287633.013
27283,2668379.14763
27284,3447891.91798
27285,7052560.68317
27286,29869985.1418
27287,8174298.00091
27288,6434015.0999
27289,3241753.82449
27290,13113238.327
27291,8047065.05811
27292,22701349.3533
27293,8402641.11518
27294,5645901.30735
27295,6195059.61954
27296,6011463.68543
27297,5090079.66342
27298,5301775.16161
27299,11579287.9757
27300,8157728.68045
27301,12673486.9398
27302,5081304.32679
27303,10830786.7222
27304,8119920.95717
27305,5137466.04647
27306,5375021.70121
27307,4816540.9435
27308,9321612.73168
27309,6981887.76788
27310,5159428.19598
27311,5293485.94181
27312,14238431.2476
27313,13277600.0977
27314,6799800.21343
27315,7403417.64586
27316,8381540.02165
27317,6540153.92471
27318,5209022.73083
27319,3960214.34337
27320,8743001.86505
27321,10922109.8255
27322,3883043.91745
27323,7276647.25419
27324,1779351.38536
27325,7143640.93702
27326,6423670.89735
27327,7132327.79199
27328,5001488.29709
27329,7940489.26315
27330,8300434.57797
27331,2694929.8466
27332,9000318.13693
27333,9806436.09912
27334,7374756.1658
27335,9370395.40804
27336,12041113.7363
27337,14863036.1446
27338,5650061.8685
27339,9690609.08051
27340,12852690.1114
27341,6249809.09297
27342,11601376.5191
27343,4572769.25475
27344,6036367.03362
27345,3342226.65094
27346,4526962.28359
27347,6804985.48747
27348,7903397.74309
27349,8236303.39402
27350,1221180.5994
27351,6192688.00848
27352,6132748.82922
27353,8834110.02325
27354,8461008.49111
27355,3709997.88101
27356,13512170.4814
27357,6275761.30777
27358,4340692.23216
27359,3799352.87263
27360,6094066.34765
27361,6467478.03172
27362,3294223.83652
27363,6098292.33575
27364,4279793.49847
27365,5392741.56704
27366,5517827.6866
27367,4402732.25339
27368,3152367.91263
27369,9066313.79809
27370,4577314.6451
27371,6126051.4809
27372,6156385.02525
27373,5902613.57266
27374,5930343.9114
27375,7008512.55455
27376,5672218.77572
27377,10507979.829
27378,5441076.90543
27379,12858606.5913
27380,2724558.88171
27381,9101469.99985
27382,11378923.4893
27383,4770669.56261
27384,6923694.51565
27385,8196562.60496
27386,10546520.1852
27387,10304007.6359
27388,8818974.84293
27389,8849845.388
27390,3654067.40378
27391,6975205.04592
27392,6371034.28639
27393,5647341.40754
27394,13290353.0756
27395,5719446.41745
27396,5705775.10036
27397,9453399.58545
27398,10210233.5765
27399,11066956.7454
27400,6955798.47673
27401,19129081.1425
27402,3930275.49985
27403,3190150.16084
27404,8824332.08004
27405,7032108.38188
27406,8082196.9767
27407,7732846.75999
27408,2982838.8799
27409,6026327.03916
27410,17214917.1868
27411,4978013.02388
27412,8556412.25967
27413,5340402.7702
27414,10479801.6681
27415,7149933.11185
27416,7629345.26151
27417,3032721.22376
27418,4708222.68853
27419,14693055.2696
27420,9421476.05866
27421,7274727.72672
27422,8506171.90118
27423,8205432.25177
27424,7186369.65487
27425,4513814.99216
27426,5357862.76669
27427,22618261.8635
27428,8924932.34707
27429,5866386.6307
27430,5261071.21052
27431,5138975.23491
27432,15665040.6445
27433,4313984.85794
27434,6420585.0831
27435,7749660.31748
27436,6865416.64617
27437,6748007.06975
27438,6634675.49226
27439,6756713.27398
27440,5473030.42118
27441,4193717.68899
27442,7348992.47724
27443,9972285.5325
27444,4552888.23716
27445,4408904.9174
27446,8017530.0394
27447,5577338.37956
27448,8140970.46753
27449,12625695.2396
27450,7142063.08816
27451,6598116.64794
27452,10465090.8298
27453,9453302.15925
27454,11355942.4048
27455,9395325.37366
27456,6959912.54256
27457,13702140.8869
27458,10991579.5913
27459,8317367.86158
27460,7288781.43746
27461,16520256.5466
27462,13111075.0073
27463,27053129.0748
27464,6622636.36244
27465,8954985.31677
27466,1639130.39612
27467,8299711.46471
27468,10330564.5392
27469,8148691.90288
27470,9273155.39494
27471,12145085.206
27472,3084855.80895
27473,7519437.88938
27474,12940363.0189
27475,16620477.4529
27476,9195446.09427
27477,9918450.624
27478,10654651.1424
27479,5608331.705
27480,9933412.47254
27481,9920107.80977
27482,7538800.70515
27483,3539174.18475
27484,3940449.24816
27485,14865018.7158
27486,9698149.61245
27487,4738262.53979
27488,5308697.82165
27489,5405769.48712
27490,4661533.01725
27491,2701782.3389
27492,8686100.73981
27493,2110574.32733
27494,2646037.8203
27495,11250723.856
27496,5250809.17086
27497,6476271.78351
27498,6914127.81768
27499,35152068.7783
27500,7726312.8328
27501,9177317.85448
27502,6548458.34286
27503,5655266.95998
27504,6496319.84239
27505,14954548.1201
27506,6857908.51344
27507,8458020.25743
27508,4309751.44221
27509,3159632.19895
27510,9162311.28537
27511,6046401.72015
27512,5458609.8747
27513,10137833.5706
27514,6518883.02756
27515,4157663.94229
27516,7974510.6256
27517,5288611.41063
27518,10265820.1098
27519,10036450.964
27520,5063957.54147
27521,5124248.29767
27522,7493559.3749
27523,9866896.89057
27524,6277650.54653
27525,13151983.1433
27526,5945209.11701
27527,3935728.00021
27528,8517443.80522
27529,6253047.93613
27530,10381949.0388
27531,5901111.73713
27532,11442901.2616
27533,7107043.6015
27534,17896574.7825
27535,5271777.66217
27536,10335173.6442
27537,4364540.68477
27538,21739188.5591
27539,7923202.51942
27540,16308086.9654
27541,4699172.16733
27542,6023327.94473
27543,10742742.9374
27544,8043644.99248
27545,6361376.78115
27546,6734313.8966
27547,7652510.62491
27548,7053008.4641
27549,13289924.1133
27550,5075489.13094
27551,6879840.35145
27552,7214294.76472
27553,9286364.1365
27554,9186237.89375
27555,7051934.34853
27556,22939727.2497
27557,10514220.1594
27558,6545724.54079
27559,13629919.2161
27560,4180014.01773
27561,4371637.13009
27562,12244320.7506
27563,5990411.51363
27564,7508927.30635
27565,7446895.52986
27566,7346138.45424
27567,7324448.36125
27568,5640947.71003
27569,6711962.11879
27570,4638135.48007
27571,6897779.85622
27572,11388496.2802
27573,9543517.71193
27574,5636772.04186
27575,5431556.10954
27576,10766065.5551
27577,6773160.42409
27578,8490856.40683
27579,16434082.3664
27580,4345104.91271
27581,7364756.48347
27582,6000167.76064
27583,11108976.1534
27584,4772698.91619
27585,14626375.4715
27586,8770994.40114
27587,17712563.7144
27588,9180542.09531
27589,7364415.70874
27590,4086690.86011
27591,6776455.98387
27592,9116518.81604
27593,4392172.62904
27594,6936507.00193
27595,5722816.71915
27596,6090512.96292
27597,8194453.65873
27598,6724233.96661
27599,10301546.9147
27600,11274967.3329
27601,5681904.95636
27602,3497272.52501
27603,4191459.68884
27604,13747800.0489
27605,8118455.94559
27606,3563117.24207
27607,5690532.88074
27608,4007895.92794
27609,3428117.36286
27610,4716162.04807
27611,5820343.26453
27612,4548954.07196
27613,10625314.3283
27614,8868793.62999
27615,2636021.18626
27616,3522203.59725
27617,7613380.84462
27618,28027811.7479
27619,6273459.46308
27620,6970072.74803
27621,7953586.83698
27622,4353903.82715
27623,3731064.72552
27624,22760821.6151
27625,12671352.8922
27626,6025205.2706
27627,4533057.71634
27628,4862142.42195
27629,12572147.3301
27630,7573770.90594
27631,6278919.20967
27632,5674769.60679
27633,12950177.2957
27634,8388034.03988
27635,5520847.40014
27636,5915440.10008
27637,8444590.86344
27638,5778425.73049
27639,7764143.38778
27640,9722615.91559
27641,8857789.89514
27642,2454491.70986
27643,4586821.83934
27644,4665776.53742
27645,3148944.82616
27646,6341712.76106
27647,7371572.49535
27648,5457589.01139
27649,3706365.13338
27650,4171079.18797
27651,1628500.49151
27652,9783062.25575
27653,3612313.58107
27654,12258033.8275
27655,5730350.56355
27656,8422095.25531
27657,4741396.1785
27658,5333481.6165
27659,4086546.12381
27660,10228570.622
27661,3883194.64353
27662,8288659.24319
27663,9868443.7815
27664,102319.894609
27665,7129771.95979
27666,3547294.20162
27667,12696965.8616
27668,11279845.604
27669,6610930.04758
27670,5042638.97135
27671,4088125.10011
27672,15111677.628
27673,8912898.91614
27674,5336194.13928
27675,5721721.03966
27676,10857491.9064
27677,2873700.7857
27678,3668173.81502
27679,11612298.5319
27680,12041902.5574
27681,10141039.5933
27682,7444879.57698
27683,6950446.60946
27684,9082254.87925
27685,6611312.76463
27686,5255942.40021
27687,9843739.07918
27688,9854858.78601
27689,8443647.67526
27690,6344964.43673
27691,6432465.1696
27692,6359406.72212
27693,5382330.89782
27694,8190631.88969
27695,3246071.99851
27696,5771923.35651
27697,6859051.52848
27698,14462883.4662
27699,5232242.55021
27700,14101429.9763
27701,14181812.9463
27702,8634450.25937
27703,9783401.04724
27704,19750169.8309
27705,7872706.54294
27706,7446118.20315
27707,4036043.50264
27708,8857678.81821
27709,7701202.74346
27710,10657876.655
27711,8532485.13727
27712,10600060.107
27713,5024605.78674
27714,6059313.99491
27715,7955441.01862
27716,5356769.17212
27717,4792017.26101
27718,6325737.64471
27719,3693479.79093
27720,9359132.24859
27721,10535948.268
27722,5191049.62652
27723,6386261.80767
27724,5604458.91558
27725,10696422.5704
27726,7257643.47468
27727,4486526.74357
27728,7536419.97203
27729,9574613.43869
27730,8447617.51879
27731,5825138.52927
27732,9965152.55767
27733,8429092.25515
27734,6069602.63194
27735,8930069.878
27736,5954936.10038
27737,10928260.112
27738,11278673.8263
27739,9038343.5435
27740,5794232.28713
27741,10601023.63
27742,7757840.2042
27743,9369205.94145
27744,5540157.14866
27745,5749185.62809
27746,5921098.43568
27747,4571392.86368
27748,9021603.91523
27749,4626009.3093
27750,7492786.52792
27751,6380153.60904
27752,11989181.3683
27753,8492384.56488
27754,5310486.63975
27755,3936197.15283
27756,14680389.7826
27757,3948608.08393
27758,5486103.81509
27759,8460186.27807
27760,5448318.55883
27761,8749063.04478
27762,4897277.5777
27763,1219105.43802
27764,8715328.55075
27765,7853945.93485
27766,8582313.22623
27767,6146147.91031
27768,12450290.1278
27769,4879035.97195
27770,5766670.73439
27771,14981448.5323
27772,7064693.1841
27773,6432289.49391
27774,29554056.8539
27775,6496012.63155
27776,5848312.02228
27777,11029772.1758
27778,8218726.82239
27779,7887949.00415
27780,6270092.39711
27781,10699437.4979
27782,5855477.69778
27783,11766743.2036
27784,2044185.35966
27785,3997353.85167
27786,8299291.90966
27787,5426014.10512
27788,3692318.37232
27789,6672787.00911
27790,8492497.71544
27791,4957763.61687
27792,12326864.6035
27793,10330044.1217
27794,7713818.25438
27795,6775789.78541
27797,8361841.27391
27798,6650093.96977
27799,3679706.19371
27800,7919617.18447
27801,5573036.21881
27802,11685833.6418
27803,12990200.5804
27804,3753677.00736
27805,7088457.82724
27806,7263358.61319
27807,4913452.92558
27808,6536315.30124
27809,8085420.71129
27810,3597479.4921
27811,13206757.0423
27812,7722595.68767
27813,8775462.25421
27814,4541902.92284
27815,5570727.0651
27816,8026266.39306
27817,6826173.22656
27818,975112.301243
27819,7455895.00895
27820,3634651.5156
27821,8141546.73129
27822,3612908.87532
27823,9322687.23566
27824,9451317.16157
27825,10906222.6809
27826,6628297.92961
27827,4318597.62026
27828,5802489.98305
27829,12208671.0062
27830,5900990.9554
27831,4540938.42549
27832,4767170.28936
27833,7334732.48666
27834,4061074.34205
27835,7432660.72277
27836,6603515.87007
27837,6763979.12666
27838,3629085.42717
27839,6094118.22627
27840,3885544.03974
27841,3888148.51573
27842,6858401.93162
27843,8967296.13357
27844,5912355.13204
27845,8045502.41216
27846,6581331.33463
27847,4670920.01437
27848,8975992.5149
27849,8991448.19807
27850,7595707.52589
27851,8082943.65991
27852,8115083.16846
27853,9255457.5782
27854,9942616.09077
27855,8543175.58744
27856,5336970.11322
27857,4861567.91757
27858,8442022.15062
27859,4960262.76942
27860,9772420.30842
27861,10489318.7149
27862,7797615.80935
27863,2694607.66432
27864,9252689.14623
27865,4928495.10271
27866,6823654.64773
27867,8078011.17325
27868,8733865.84217
27869,12736547.0249
27870,6749262.1832
27871,5941930.98394
27872,5704410.91628
27873,5154187.89375
27874,8263741.24472
27875,3616421.94501
27876,4147571.52308
27877,5501421.86385
27878,4672884.62941
27879,4230756.38214
27880,4615344.82423
27881,16454847.2391
27882,4410998.52729
27883,14322504.9606
27884,6360336.96797
27885,5924272.0396
27886,5345625.09032
27887,4363327.45011
27888,7901830.26215
27889,8626172.35744
27890,7999223.349
27891,10087828.6242
27892,10589171.7618
27893,3993570.34116
27894,20928749.2999
27895,6350880.75768
27896,5140151.63235
27897,4440828.44345
27898,10608574.1416
27899,4739173.3255
27900,11561708.3549
27901,7265920.80159
27902,5529789.72967
27903,8232849.35639
27904,4045576.12553
27905,10500491.643
27906,5550210.21785
27907,10370518.7676
27908,16960854.5908
27909,8624943.77691
27910,5307589.5826
27911,7548305.65053
27912,8485952.83766
27913,7083505.83836
27914,7379982.47362
27915,5036972.9549
27916,2595323.31137
27917,8433645.34656
27918,4951577.44727
27919,6987582.28722
27920,9308164.14538
27921,3574244.13752
27922,13674047.3959
27923,14383602.927
27924,6468364.4854
27925,7056364.27097
27926,5764639.31545
27927,9607145.11621
27928,6545803.04479
27929,5628473.41428
27930,10049836.708
27931,14214469.152
27932,4814576.57325
27933,8118482.20078
27934,11445713.3723
27935,8436208.79278
27936,10657371.2506
27937,7176922.98889
27938,8813915.29375
27939,5369519.78304
27940,5958121.97979
27941,18735360.0814
27942,10650424.6578
27943,5759245.44624
27944,7109253.51949
27945,14007155.187
27946,11395556.5637
27947,544471.903894
27948,10407592.3928
27949,5598932.3246
27950,7021134.41466
27951,2844100.47994
27952,6405101.23406
27953,6032997.64487
27954,6553348.6928
27955,6285287.78673
27956,6907926.99334
27957,6204732.25099
27958,6866337.89954
27959,6953518.13732
27960,10923837.8584
27961,9102830.5832
27962,22778396.9612
27963,7903766.17358
27964,9574317.74802
27965,8933276.87333
27966,5923986.69616
27967,8596217.56523
27968,6548461.64976
27969,4889246.06722
27970,6161716.64989
27971,12994306.4568
27972,14334547.6275
27973,6062433.67942
27974,8463390.57847
27975,6706280.14999
27976,7136242.69619
27977,6273013.05877
27978,2214004.65841
27979,9412437.93162
27980,6444613.1239
27981,4806023.2527
27982,11907063.9077
27983,7961911.36724
27984,9343824.49152
27985,10091521.1125
27986,7923487.88604
27987,7439537.48119
27988,20496418.3741
27989,12136365.4871
27990,3784135.69721
27991,6336723.82181
27992,6160616.34872
27993,6315519.37877
27994,10060405.9302
27995,3753022.21829
27996,4222208.52049
27997,4399663.98353
27998,5313177.91125
27999,13512238.0739
28000,7584075.38369
28001,5934523.14859
28002,4275056.54233
28003,2939769.48277
28004,13251170.2929
28005,8467096.08227
28006,9619730.8329
28007,4351016.81243
28008,4584471.90703
28009,6246885.58614
28010,8395729.6762
28011,4995145.89165
28012,3331083.88287
28013,7539424.00035
28014,13237502.5972
28015,6154302.51789
28016,6085023.95473
28017,11173570.5116
28018,15458805.5381
28019,10761515.7762
28020,14709209.1084
28021,4914082.02548
28022,1789127.83873
28023,8211035.03976
28024,4793466.96028
28025,4057136.22789
28026,6200990.09423
28027,7942443.24452
28028,11647487.2073
28029,3922254.80848
28030,6842608.4612
28031,3676774.8581
28032,8020269.12569
28033,4691374.81875
28034,8372677.82973
28035,7586329.95757
28036,7762519.75617
28037,6886290.95142
28038,4634393.09442
28039,9907633.75288
28040,6591886.76538
28041,4435072.22267
28042,5429756.81086
28043,8599627.45468
28044,8874025.5127
28045,4863973.55025
28046,5229611.67983
28047,14677384.0241
28048,7181272.78764
28049,10034542.9021
28050,3469155.71005
28051,6798006.12441
28052,8938122.99483
28053,11838033.3056
28054,6637372.24482
28055,3942833.70644
28056,4159489.13058
28057,14435946.4928
28058,2529880.76512
28059,8024639.91658
28060,6058496.1894
28061,10562143.625
28062,11375433.9521
28063,4450452.95662
28064,7102577.3487
28065,6293995.17196
28066,9261318.15746
28067,7395525.7801
28068,6595189.0919
28069,7094837.93728
28070,13495083.4124
28071,9512041.97839
28072,9496034.39901
28073,6522879.82158
28074,4506853.33301
28075,3591945.78601
28076,6907862.66232
28077,5724789.24165
28078,11180271.9888
28079,6779249.94027
28080,7089219.80487
28081,9767341.24929
28082,7040507.32185
28083,4215243.11657
28084,25168514.0724
28085,9284225.21367
28086,4933487.43703
28087,15031355.2736
28088,7840680.04578
28089,12651304.1746
28090,5416372.64041
28091,5889041.98976
28092,8680895.51988
28093,15033609.5856
28094,4892281.79958
28095,5871274.84579
28096,16981580.5564
28097,11531685.5741
28098,18124590.1755
28099,4280529.4704
28100,7227268.97522
28101,11066792.6548
28102,10160714.2277
28103,6597056.12503
28104,6540507.96149
28105,15130867.3138
28106,6054341.12429
28107,8902126.87853
28108,13784326.6304
28109,12762802.6714
28110,6341918.19542
28111,8025783.63159
28112,5615516.38544
28113,8042790.47839
28114,8857384.14648
28115,5604008.31283
28116,7131091.04823
28117,5614184.8226
28118,11597704.1781
28119,11300058.7915
28120,11181518.0113
28121,10955644.7637
28122,2647945.03151
28123,6437704.93031
28124,4467513.34111
28125,6925229.59411
28126,11842872.6772
28127,9167414.82264
28128,7777030.04587
28129,7091560.63828
28130,17091714.0025
28131,7645019.46633
28132,9660166.12976
28133,11678669.6335
28134,7404116.65129
28135,18460480.8424
28136,9579691.3721
28137,13284424.791
28138,10611685.4454
28139,8380330.16983
28140,6293563.05894
28141,13957670.9255
28142,4439879.4099
28143,14091991.694
28144,6178565.36995
28145,8864248.45015
28146,5376508.21897
28147,6809464.51733
28148,8423621.48106
28149,11705207.5316
28150,11782484.2474
28151,6956758.63772
28152,5236578.29355
28153,5362102.99092
28154,5557561.49839
28155,8218077.23779
28156,5214007.86235
28157,6567248.82267
28158,5625285.31391
28159,8236549.90568
28160,4058284.73131
28161,5944935.77524
28162,3701312.85273
28163,11418328.8954
28164,5968023.77155
28165,7550956.34085
28166,6599476.37142
28167,6653446.68355
28168,3318749.24238
28169,9285164.7724
28170,7929317.92528
28171,4684747.23357
28172,6706612.52948
28173,8313497.41501
28174,8492881.90768
28175,4004695.80835
28176,1423550.86783
28177,6734325.77966
28178,3514933.17119
28179,7205599.41323
28180,14244509.4148
28181,6319214.06527
28182,7931941.37418
28183,4855935.53301
28184,7893191.75544
28185,8863146.30174
28186,5129584.14605
28187,12704419.264
28188,6821835.2256
28189,5696193.01037
28190,8157644.45156
28191,9943327.99157
28192,12291433.5442
28193,3375794.54514
28194,6455629.76681
28195,13292448.0564
28196,18226814.4739
28197,16131108.2758
28198,2293489.67599
28199,19064855.5529
28200,7632218.7219
28201,26567793.7998
28202,5804219.92731
28203,5495939.02766
28204,9557355.77868
28205,6392963.99566
28206,5967873.35244
28207,7488489.39727
28208,7994232.50439
28209,5895027.20479
28210,8459569.29653
28211,11245777.0603
28212,8326661.686
28213,5604628.43634
28214,5444063.67668
28215,11029969.4275
28216,4446972.75244
28217,14298257.513
28218,10277069.2189
28219,5225160.76194
28220,8719123.34526
28221,7244995.5413
28222,6842074.74657
28223,6858381.14494
28224,14128332.534
28225,5623099.54133
28226,4536512.24435
28227,7404796.46191
28228,2219559.20839
28229,2951654.02049
28230,6313956.23608
28231,7002679.86703
28232,8718330.6921
28233,9003787.24319
28234,7019392.29847
28235,7806512.55683
28236,17249699.0495
28237,6540605.01458
28238,5741517.0629
28239,9821674.84851
28240,7724467.79394
28241,6677674.75727
28242,6968713.44985
28243,12022289.8515
28244,3872269.55604
28245,9878013.8084
28246,5152349.41119
28247,9272643.41721
28248,12109797.5332
28249,12345921.6384
28250,7380088.05963
28251,6242026.8282
28252,7134495.47678
28253,8975969.64182
28254,7265901.48739
28255,4611038.98688
28256,4296101.23032
28257,12345796.0471
28258,8183139.65727
28259,15353773.529
28260,8764795.28631
28261,-2988700.13888
28262,10167254.9956
28263,4903584.52813
28264,6587819.57721
28265,5446252.75147
28266,4559542.74686
28267,7356509.41566
28268,11086159.6487
28269,10528195.2228
28270,-1087960.26578
28271,16409199.701
28272,11934501.0783
28273,8138914.65134
28274,10118514.3725
28275,14046430.4766
28276,7485925.34965
28277,11458450.725
28278,1041980.26153
28279,4792089.39761
28280,9412825.61085
28281,10556422.752
28282,4929690.96264
28283,5576649.58292
28284,6843688.67627
28285,8667435.73718
28286,4177953.29749
28287,3902692.21987
28288,2592647.3498
28289,8521943.92812
28290,5321297.25458
28291,5135780.9396
28292,8261771.04152
28293,21580093.295
28294,3201667.39638
28295,11415304.3024
28296,16351664.1696
28297,4296990.08082
28298,4702795.62976
28299,4493061.41815
28300,2989841.95498
28301,6922724.46671
28302,7670873.57558
28303,8373289.6801
28304,14828356.9965
28305,6138100.52668
28306,8111094.1588
28307,11683038.4924
28308,2980363.31924
28309,3861666.87385
28310,7876147.46533
28311,9635212.40537
28312,8222892.61241
28313,14127099.6105
28314,2679052.99404
28315,4483545.91727
28316,5802193.00125
28317,7010177.91683
28318,2031236.42824
28319,9738579.55716
28320,5869619.596
28321,7296781.42369
28322,8656878.6857
28323,5819043.54566
28324,5312259.30835
28325,13062918.0537
28326,5958181.77165
28327,8011752.32954
28328,4967920.32491
28329,44309922.9725
28330,11079067.42
28331,8936711.66138
28332,3150891.89029
28333,9242972.60297
28334,8385618.93307
28335,6533804.95105
28336,15071506.8716
28337,7680773.62441
28338,4902008.75994
28339,5850053.68687
28340,8012008.88498
28341,8120117.50863
28342,4641492.33703
28343,7338139.44818
28344,10315265.9966
28345,8649427.40098
28346,6842777.80352
28347,3218153.72539
28348,5636675.91038
28349,6205875.46099
28350,4288568.78306
28351,6379957.67946
28352,7126332.28166
28353,4039233.22098
28354,11578568.8868
28355,11002942.2291
28356,7901132.18379
28357,9273914.39585
28358,6931291.94949
28359,16313575.2551
28360,6419348.26511
28361,5475725.1736
28362,7025911.39466
28363,10847399.8325
28364,6483763.112
28365,10477047.3401
28366,9960942.86984
28367,7026087.71004
28368,5608596.95258
28369,7918568.81761
28370,4235211.01919
28371,7400574.42589
28372,6498400.45406
28373,3610738.85952
28374,8659316.32137
28375,14646145.3955
28376,4767521.32347
28377,8178788.45578
28378,-1237432.19101
28379,5103849.8923
28380,6520620.32801
28381,4264804.55183
28382,6265579.54455
28383,10009449.4327
28384,4344745.85019
28385,5605246.32557
28386,7666235.34296
28387,2171018.82199
28388,22568769.7301
28389,6336233.79362
28390,10003414.4747
28391,7329536.67012
28392,20748829.58
28393,3671314.38613
28394,25282731.7334
28395,2825700.13181
28396,10522666.7863
28397,3138496.67049
28398,3844118.10613
28399,8603835.88327
28400,12295007.8294
28401,5678728.70677
28402,7266065.1887
28403,10515310.4125
28404,969602.105117
28405,8700962.69333
28406,3479297.04069
28407,3962047.55051
28408,10293237.5058
28409,7301283.22156
28410,13905750.6636
28411,13435641.8304
28412,12844735.2576
28413,9976563.74159
28414,5866919.17553
28415,6750239.56798
28416,10422565.0304
28417,4557557.74491
28418,13716657.2471
28419,4345872.05157
28420,7536840.35117
28421,9502481.68587
28422,6162977.50922
28423,6606989.37696
28424,10868349.3988
28425,5552071.1195
28426,12806648.5476
28427,9149368.7762
28428,5537814.96934
28429,8364102.33184
28430,13419940.1524
28431,4713493.69374
28432,9667756.30256
28433,959791.092978
28434,7402759.65694
28435,6996386.01418
28436,8639853.56131
28437,16975621.5419
28438,8574497.54098
28439,11729133.4507
28440,14555304.0828
28441,8975784.27877
28442,12453529.0517
28443,5736933.21188
28444,3323968.07008
